ZIP,REGAGNT,INSAGNT1,BKCLASS,STNAME,ASSET,MUTUAL,NAME,CHARTER,OFFDOM,CERT,SUBCHAPS,STALP,OAKAR,ID
73118,OCC,DIF,SB,Oklahoma,42109827.0,0,MidFirst Bank,714191,94.0,4063,1,OK,0,4063
73601,FDIC,DIF,NM,Oklahoma,204623.0,0,Oklahoma Bank and Trust Company,0,4.0,4067,1,OK,0,4067
74429,FED,DIF,SM,Oklahoma,124804.0,0,FNB Coweta,0,2.0,4071,1,OK,0,4071
73096,FED,DIF,SM,Oklahoma,82911.0,0,Southwest Bank of Weatherford,0,1.0,4076,0,OK,0,4076
73034,FED,DIF,SM,Oklahoma,439954.0,0,The Citizens Bank of Edmond,0,2.0,4084,0,OK,0,4084
73644,OCC,DIF,N,Oklahoma,293745.0,0,The First National Bank & Trust,9952,3.0,4086,1,OK,0,4086
73644,FED,DIF,SM,Oklahoma,466922.0,0,Bank of Western Oklahoma,0,6.0,4087,1,OK,0,4087
73701,OCC,DIF,N,Oklahoma,5644142.0,0,"Stride Bank, National Association",12044,11.0,4091,0,OK,0,4091
73645,FDIC,DIF,NM,Oklahoma,117309.0,0,First Bank,0,4.0,4092,1,OK,0,4092
74432,FED,DIF,SM,Oklahoma,85254.0,0,Bank of Eufaula,0,2.0,4094,0,OK,0,4094
73737,OCC,DIF,N,Oklahoma,125060.0,0,The Farmers and Merchants National Bank of Fairview,9767,1.0,4097,1,OK,0,4097
73541,OCC,DIF,N,Oklahoma,23000.0,0,The First National Bank of Fletcher,12141,2.0,4098,0,OK,0,4098
36867,FDIC,DIF,NM,Alabama,343760.0,0,Phenix-Girard Bank,0,4.0,41,1,AL,0,41
74937,OCC,DIF,N,Oklahoma,103917.0,0,First National Bank,9888,3.0,4111,0,OK,0,4111
74035,FED,DIF,SM,Oklahoma,44523.0,0,1st Bank in Hominy,0,1.0,4122,1,OK,0,4122
73945,OCC,DIF,N,Oklahoma,92416.0,0,The First National Bank of Hooker,10566,1.0,4123,0,OK,0,4123
73501,OCC,DIF,N,Oklahoma,445116.0,0,"The City National Bank and Trust Company of Lawton, Oklahoma",5753,39.0,4132,1,OK,0,4132
73801,FDIC,DIF,NM,Oklahoma,309845.0,0,The Stock Exchange Bank,0,3.0,414,0,OK,0,414
73057,FDIC,DIF,NM,Oklahoma,22333.0,0,Farmers and Merchants Bank,0,1.0,4144,1,OK,0,4144
74501,OCC,DIF,N,Oklahoma,575618.0,0,First National Bank & Trust Company of McAlester,5052,6.0,4145,1,OK,0,4145
74501,OCC,DIF,N,Oklahoma,482448.0,0,"The Bank, National Association",13770,6.0,4146,1,OK,0,4146
73116,FED,DIF,SM,Oklahoma,1944068.0,0,Bank 7,0,12.0,4147,0,OK,0,4147
74354,OCC,DIF,N,Oklahoma,206413.0,0,The First National Bank and Trust Company of Miami,5252,3.0,4148,0,OK,0,4148
74136,FDIC,DIF,NM,Oklahoma,2072897.0,0,Regent Bank,0,6.0,4160,0,OK,0,4160
74447,OCC,DIF,N,Oklahoma,301964.0,0,"Patrons Bank, National Association",11001,5.0,4170,1,OK,0,4170
73075,OCC,DIF,N,Oklahoma,351216.0,0,The Pauls Valley National Bank,7892,6.0,4173,0,OK,0,4173
74146,FED,DIF,SM,Oklahoma,915660.0,0,Security Bank,0,1.0,4178,1,OK,0,4178
73763,FDIC,DIF,NM,Oklahoma,211748.0,0,High Plains Bank,0,3.0,418,1,OK,0,418
74361,FED,DIF,SM,Oklahoma,540106.0,0,First Pryority Bank,0,3.0,4185,0,OK,0,4185
73080,FDIC,DIF,NM,Oklahoma,293501.0,0,McClain Bank,0,4.0,4187,0,OK,0,4187
74066,FED,DIF,SM,Oklahoma,1494982.0,0,American Heritage Bank,0,24.0,4190,1,OK,0,4190
73663,FDIC,DIF,NM,Oklahoma,200690.0,0,THE SEILING STATE BANK,0,3.0,4193,1,OK,0,4193
73858,OCC,DIF,N,Oklahoma,129053.0,0,"SNB Bank, National Association",9987,2.0,4196,1,OK,0,4196
73859,FDIC,DIF,NM,Oklahoma,31702.0,0,Bank of Vici,0,1.0,420,1,OK,0,420
73949,FED,DIF,SM,Oklahoma,389424.0,0,Anchor D Bank,0,4.0,4208,1,OK,0,4208
73669,FED,DIF,SM,Oklahoma,58370.0,0,First  Bank of Thomas,0,1.0,4209,1,OK,0,4209
73628,FDIC,DIF,NM,Oklahoma,287587.0,0,Security State Bank,0,3.0,421,1,OK,0,421
73120,OCC,DIF,N,Oklahoma,909962.0,0,First National Bank of Oklahoma,11397,4.0,4211,1,OK,0,4211
74172,OCC,DIF,N,Oklahoma,53492601.0,0,"BOKF, National Association",13679,115.0,4214,0,OK,0,4214
73092,FDIC,DIF,NM,Oklahoma,72450.0,0,COMMUNITY BANK OF OKLAHOMA,0,3.0,4217,1,OK,0,4217
73573,OCC,DIF,N,Oklahoma,57976.0,0,The First Farmers National Bank of Waurika,12094,1.0,4222,1,OK,0,4222
73008,FED,DIF,SM,Oklahoma,312971.0,0,First Bethany Bank & Trust,0,3.0,4228,1,OK,0,4228
73098,FDIC,DIF,NM,Oklahoma,114014.0,0,The State Bank of Wynnewood,0,1.0,4232,1,OK,0,4232
73099,FDIC,DIF,NM,Oklahoma,270117.0,0,YNB,0,5.0,4235,1,OK,0,4235
74538,OCC,DIF,N,Oklahoma,503740.0,0,"Shamrock Bank, N.A.",12529,8.0,4236,1,OK,0,4236
74701,FED,DIF,SM,Oklahoma,16403712.0,0,First United Bank and Trust Company,0,85.0,4239,0,OK,0,4239
74745,OCC,DIF,N,Oklahoma,250821.0,0,The Idabel National Bank,11913,1.0,4241,0,OK,0,4241
04843,OCC,DIF,N,Maine,6951638.0,0,The Camden National Bank,2311,74.0,4255,0,ME,0,4255
04543,OCC,DIF,N,Maine,3165021.0,0,First National Bank,446,18.0,4256,0,ME,0,4256
74437,FDIC,DIF,NM,Oklahoma,104916.0,0,American Exchange Bank,0,3.0,428,1,OK,0,428
70526,OCC,DIF,N,Louisiana,629160.0,0,First National Bank of Louisiana,12523,5.0,4288,0,LA,0,4288
70544,OCC,DIF,N,Louisiana,638074.0,0,The First National Bank of Jeanerette,7768,9.0,4290,1,LA,0,4290
22102,OCC,DIF,N,Virginia,672010000.0,0,"Capital One, National Association",13688,263.0,4297,0,VA,0,4297
47834,OCC,DIF,N,Indiana,381038.0,0,The Riddell National Bank,5267,5.0,4318,0,IN,0,4318
47012,OCC,DIF,N,Indiana,797557.0,0,"FCN Bank, National Association",5629,6.0,4319,0,IN,0,4319
74743,OCC,DIF,N,Oklahoma,140048.0,0,Security First National Bank of Hugo,14578,2.0,432,0,OK,0,432
46120,OCC,DIF,N,Indiana,420165.0,0,First National Bank,10465,7.0,4324,0,IN,0,4324
46360,FDIC,DIF,NM,Indiana,6540325.0,0,Horizon Bank,0,79.0,4360,0,IN,0,4360
46960,OCC,DIF,N,Indiana,429586.0,0,The First National Bank of Monterey,9784,4.0,4364,0,IN,0,4364
47305,FDIC,DIF,NM,Indiana,21048883.0,0,First Merchants Bank,0,136.0,4365,0,IN,0,4365
47807,OCC,DIF,N,Indiana,6121994.0,0,"First Financial Bank, National Association",47,83.0,4382,0,IN,0,4382
47619,FDIC,DIF,NM,Indiana,184828.0,0,LNB Community Bank,0,4.0,4398,1,IN,0,4398
47432,FDIC,DIF,NM,Indiana,644211.0,0,Springs Valley Bank & Trust Company,0,6.0,4419,0,IN,0,4419
50265,OCC,DIF,SB,Iowa,490003.0,0,"Midwest Heritage Bank, FSB",712423,9.0,4432,0,IA,0,4432
50401,FED,DIF,SM,Iowa,1822778.0,0,First Citizens Bank,0,8.0,4433,1,IA,0,4433
52732,OCC,DIF,N,Iowa,431853.0,0,The Clinton National Bank,994,8.0,4439,1,IA,0,4439
18853,FDIC,DIF,NM,Pennsylvania,662457.0,0,PS Bank,0,11.0,444,0,PA,0,444
16145,FDIC,DIF,NM,Pennsylvania,601730.0,0,Mercer County State Bank,0,12.0,445,0,PA,0,445
51601,FED,DIF,SM,Iowa,72111.0,0,First Heritage Bank,0,2.0,4457,1,IA,0,4457
50441,FED,DIF,SM,Iowa,252571.0,0,First Bank Hampton,0,2.0,4464,1,IA,0,4464
51503,OCC,DIF,N,Iowa,631356.0,0,"Midstates Bank, National Association",10354,10.0,4465,1,IA,0,4465
51546,FED,DIF,SM,Iowa,90541.0,0,Logan State Bank,0,2.0,4476,1,IA,0,4476
51455,OCC,DIF,N,Iowa,83878.0,0,The First National Bank of Manning,3455,1.0,4477,0,IA,0,4477
50208,FED,DIF,SM,Iowa,104648.0,0,FNNB Bank,0,1.0,4482,1,IA,0,4482
51245,OCC,DIF,N,Iowa,37940.0,0,The First National Bank of Primghar,4155,1.0,4494,0,IA,0,4494
51101,OCC,DIF,N,Iowa,1736177.0,0,"The Security National Bank of Sioux City, Iowa",3124,10.0,4506,0,IA,0,4506
50588,OCC,DIF,N,Iowa,248920.0,0,The Citizens First National Bank of Storm Lake,10034,3.0,4511,1,IA,0,4511
52342,FDIC,DIF,NM,Iowa,144869.0,0,The State Bank of Toledo,0,2.0,4514,1,IA,0,4514
50677,FED,DIF,SM,Iowa,747696.0,0,First Bank,0,8.0,4519,0,IA,0,4519
64624,FDIC,DIF,NM,Missouri,376945.0,0,Pony Express Bank,0,2.0,4526,1,MO,0,4526
63565,FED,DIF,SM,Missouri,568584.0,0,Farmers Bank of Northern Missouri,0,10.0,4539,0,MO,0,4539
63401,OCC,DIF,N,Missouri,995437.0,0,HNB National Bank,6635,15.0,4540,1,MO,0,4540
63143,FDIC,DIF,NM,Missouri,852685.0,0,CNB St Louis Bank,0,6.0,4549,1,MO,0,4549
65275,FED,DIF,SM,Missouri,115949.0,0,TPNB Bank,0,2.0,4556,0,MO,0,4556
64772,OCC,DIF,N,Missouri,116939.0,0,"The First National Bank of Nevada, Missouri",3959,1.0,4598,0,MO,0,4598
67661,OCC,DIF,N,Kansas,176121.0,0,Farmers National Bank,11933,5.0,4611,0,KS,0,4611
66002,FDIC,DIF,NM,Kansas,627375.0,0,Exchange Bank & Trust,0,10.0,4619,0,KS,0,4619
67730,FDIC,DIF,NM,Kansas,158054.0,0,Farmers Bank & Trust,0,4.0,4621,1,KS,0,4621
66713,FED,DIF,SM,Kansas,187243.0,0,American Bank of Baxter Springs,0,3.0,4624,1,KS,0,4624
66415,FDIC,DIF,NM,Kansas,300448.0,0,First Heritage Bank,0,5.0,4636,1,KS,0,4636
67835,OCC,DIF,N,Kansas,145791.0,0,The First National Bank in Cimarron,13329,2.0,4638,1,KS,0,4638
67035,FDIC,DIF,NM,Kansas,44137.0,0,NINNESCAH VALLEY BANK,0,1.0,4652,1,KS,0,4652
67839,OCC,DIF,N,Kansas,83566.0,0,The First National Bank of Dighton,9773,1.0,4654,0,KS,0,4654
67301,FED,DIF,SM,Kansas,245282.0,0,FirstOak Bank,0,4.0,4660,1,KS,0,4660
67045,FDIC,DIF,NM,Kansas,180623.0,0,Home Bank and Trust Company,0,6.0,4664,1,KS,0,4664
66027,OCC,DIF,N,Kansas,1439702.0,0,"Armed Forces Bank, National Association",8796,15.0,4666,0,KS,0,4666
66427,OCC,DIF,N,Kansas,61698.0,0,First National Bank in Frankfort,11916,1.0,4668,1,KS,0,4668
66743,OCC,DIF,N,Kansas,1068527.0,0,"GNBank, National Association",13347,15.0,4673,0,KS,0,4673
66943,OCC,DIF,N,Kansas,232022.0,0,The Citizens National Bank,10789,7.0,4678,0,KS,0,4678
66431,OCC,DIF,N,Kansas,43747.0,0,Ventura National Bank & Trust,11822,1.0,4683,0,KS,0,4683
67451,OCC,DIF,N,Kansas,85556.0,0,The First National Bank of Hope,12384,3.0,4690,1,KS,0,4690
67349,FDIC,DIF,NM,Kansas,79373.0,0,"The Howard State Bank, Howard, Kansas",0,4.0,4693,1,KS,0,4693
67501,OCC,DIF,N,Kansas,1225665.0,0,The First National Bank of Hutchinson,3180,8.0,4697,0,KS,0,4697
66441,OCC,DIF,N,Kansas,1376153.0,0,Central National Bank,4284,35.0,4702,0,KS,0,4702
66101,FDIC,DIF,NM,Kansas,3821766.0,0,Security Bank of Kansas City,0,36.0,4705,0,KS,0,4705
67068,FED,DIF,SM,Kansas,543934.0,0,Citizens Bank of Kansas,0,11.0,4707,1,KS,0,4707
66053,OCC,DIF,N,Kansas,195637.0,0,The First National Bank of Louisburg,11798,3.0,4722,1,KS,0,4722
66861,OCC,DIF,N,Kansas,34912.0,0,The Marion National Bank,7911,1.0,4728,0,KS,0,4728
67651,FDIC,DIF,NM,Kansas,182900.0,0,Southwind Bank,0,2.0,4735,0,KS,0,4735
66064,FED,DIF,SM,Kansas,786352.0,0,First Option Bank,0,10.0,4746,1,KS,0,4746
66524,FDIC,DIF,NM,Kansas,116706.0,0,The First Security Bank,0,4.0,4752,1,KS,0,4752
67661,OCC,DIF,N,Kansas,319340.0,0,First National Bank and Trust,3601,6.0,4756,1,KS,0,4756
67576,FDIC,DIF,NM,Kansas,292454.0,0,SJN Bank of Kansas,0,8.0,4766,0,KS,0,4766
75225,OCC,DIF,N,Texas,8553297.0,0,"Sunflower Bank, National Association",4742,73.0,4767,0,TX,0,4767
67871,OCC,DIF,N,Kansas,172871.0,0,The First National Bank of Scott City,8808,1.0,4769,0,KS,0,4769
67361,OCC,DIF,N,Kansas,63096.0,0,"Elevate Bank, National Association",3855,2.0,4770,1,KS,0,4770
67480,FDIC,DIF,NM,Kansas,181502.0,0,The Solomon State Bank,0,3.0,4773,1,KS,0,4773
67876,OCC,DIF,N,Kansas,58430.0,0,The First National Bank of Spearville,10161,1.0,4774,0,KS,0,4774
68327,OCC,DIF,N,Nebraska,261777.0,0,Western National Bank,10971,12.0,4778,1,NE,0,4778
67878,OCC,DIF,N,Kansas,943759.0,0,"Dream First Bank, National Association",8114,13.0,4779,0,KS,0,4779
67202,FDIC,DIF,NM,Kansas,2773623.0,0,Emprise Bank,0,32.0,4789,1,KS,0,4789
66547,FED,DIF,SM,Kansas,523099.0,0,Bank of the Flint Hills,0,8.0,4791,1,KS,0,4791
66968,FED,DIF,SM,Kansas,88093.0,0,FNB Washington,0,1.0,4792,1,KS,0,4792
66839,OCC,DIF,N,Kansas,101700.0,0,First National Bank of Kansas,6101,3.0,4794,1,KS,0,4794
67152,FDIC,DIF,NM,Kansas,112614.0,0,Bank of Commerce and Trust Company,0,5.0,4796,1,KS,0,4796
67202,OCC,DIF,N,Kansas,6783388.0,0,"Intrust Bank, National Association",2782,41.0,4799,0,KS,0,4799
67202,OCC,DIF,N,Kansas,501718.0,0,Southwest National Bank,12346,8.0,4801,1,KS,0,4801
21601,OCC,DIF,N,Maryland,6203118.0,0,"Shore United Bank, National Association",25270,40.0,4832,0,MD,0,4832
57066,FDIC,DIF,NM,South Dakota,321873.0,0,Security Bank Midwest,0,6.0,485,1,SD,0,485
21550,FDIC,DIF,NM,Maryland,2012851.0,0,First United Bank & Trust,0,23.0,4857,0,MD,0,4857
36401,FDIC,DIF,NM,Alabama,76245.0,0,Bank of Evergreen,0,1.0,49,0,AL,0,49
57656,FDIC,DIF,NM,South Dakota,89193.0,0,Western Dakota Bank,0,2.0,492,1,SD,0,492
37766,FDIC,DIF,NM,Tennessee,231440.0,0,Peoples Bank of the South,0,3.0,4945,1,TN,0,4945
37110,OCC,DIF,N,Tennessee,940511.0,0,The First National Bank of Middle Tennessee,2221,11.0,4952,0,TN,0,4952
37841,OCC,DIF,N,Tennessee,367909.0,0,The First National Bank of Oneida,8039,4.0,4958,1,TN,0,4958
57026,FDIC,DIF,NM,South Dakota,357835.0,0,BankStar Financial,0,3.0,496,1,SD,0,496
37367,FDIC,DIF,NM,Tennessee,223819.0,0,First Farmers & Commercial Bank,0,4.0,4960,0,TN,0,4960
38103,FED,DIF,SM,Tennessee,83823830.0,0,First Horizon Bank,0,421.0,4977,0,TN,0,4977
39201,FED,DIF,SM,Mississippi,18984962.0,0,Trustmark Bank,0,182.0,4988,0,MS,0,4988
39301,OCC,DIF,N,Mississippi,1879784.0,0,The Citizens National Bank of Meridian,7266,28.0,4993,1,MS,0,4993
35582,FDIC,DIF,NM,Alabama,225114.0,0,Community Spirit Bank,0,6.0,50,1,AL,0,50
38655,FED,DIF,SM,Mississippi,931179.0,0,FNB Oxford Bank,0,6.0,5005,0,MS,0,5005
38863,FED,DIF,SM,Mississippi,558741.0,0,First Choice Bank,0,6.0,5006,0,MS,0,5006
57368,FDIC,DIF,NM,South Dakota,172888.0,0,Farmers and Merchants State Bank,0,2.0,501,1,SD,0,501
49036,FDIC,DIF,NM,Michigan,494988.0,0,Century Bank and Trust,0,11.0,5015,0,MI,0,5015
49721,OCC,DIF,N,Michigan,463876.0,0,Citizens National Bank of Cheboygan,13522,10.0,5018,0,MI,0,5018
49036,FDIC,DIF,NM,Michigan,1704832.0,0,Southern Michigan Bank & Trust,0,21.0,5019,0,MI,0,5019
48854,FDIC,DIF,NM,Michigan,1368016.0,0,The Dart Bank,0,4.0,5033,0,MI,0,5033
57437,FDIC,DIF,NM,South Dakota,151313.0,0,Great Plains Bank,0,3.0,505,1,SD,0,505
49930,OCC,DIF,N,Michigan,1052628.0,0,Superior National Bank,9087,10.0,5058,0,MI,0,5058
49801,OCC,DIF,N,Michigan,413807.0,0,First National Bank & Trust Co.,3806,7.0,5062,0,MI,0,5062
49855,FDIC,DIF,NM,Michigan,619781.0,0,Range Bank,0,9.0,5072,0,MI,0,5072
49781,OCC,DIF,N,Michigan,334449.0,0,The First National Bank of St. Ignace,3886,7.0,5074,0,MI,0,5074
49968,OCC,DIF,N,Michigan,53275.0,0,The First National Bank of Wakefield,11305,2.0,5076,0,MI,0,5076
56621,OCC,DIF,N,Minnesota,125567.0,0,The First National Bank of Bagley,6813,2.0,5087,1,MN,0,5087
56601,OCC,DIF,N,Minnesota,1030296.0,0,The First National Bank of Bemidji,5582,3.0,5093,1,MN,0,5093
55358,FDIC,DIF,NM,Minnesota,456716.0,0,Star Bank,0,11.0,5095,1,MN,0,5095
56013,FED,DIF,SM,Minnesota,321164.0,0,First Bank Blue Earth,0,1.0,5097,1,MN,0,5097
35592,FDIC,DIF,NM,Alabama,427698.0,0,The Bank of Vernon,0,5.0,51,0,AL,0,51
84117,OCC,DIF,N,Utah,61988.0,0,B2 Bank National Association,11622,2.0,5105,0,UT,0,5105
56220,FDIC,DIF,NM,Minnesota,86016.0,0,First Security Bank - Canby,0,2.0,5107,1,MN,0,5107
56633,OCC,DIF,N,Minnesota,37387.0,0,Western National Bank,6352,1.0,5110,1,MN,0,5110
55321,OCC,DIF,N,Minnesota,128035.0,0,The First National Bank of Cokato,12395,1.0,5115,1,MN,0,5115
56320,FDIC,DIF,NM,Minnesota,346878.0,0,Granite Bank,0,2.0,5116,0,MN,0,5116
55722,OCC,DIF,N,Minnesota,112687.0,0,The First National Bank of Coleraine,8322,2.0,5117,0,MN,0,5117
56387,FDIC,DIF,NM,Minnesota,1557977.0,0,Deerwood Bank,0,14.0,5123,1,MN,0,5123
55807,OCC,DIF,N,Minnesota,135279.0,0,Western National Bank,13116,3.0,5131,1,MN,0,5131
55330,FDIC,DIF,NM,Minnesota,362488.0,0,First Bank Elk River,0,4.0,5136,0,MN,0,5136
55734,OCC,DIF,N,Minnesota,98188.0,0,The Miners National Bank of Eveleth,6991,1.0,5141,0,MN,0,5141
55332,OCC,DIF,N,Minnesota,34885.0,0,The First National Bank of Fairfax,9771,1.0,5142,1,MN,0,5142
77007,OCC,DIF,N,Texas,2700336.0,0,"Wells Fargo Bank South Central, National Association",11668,1.0,5146,0,TX,0,5146
55741,OCC,DIF,N,Minnesota,87422.0,0,The First National Bank of Gilbert,9262,2.0,5150,0,MN,0,5150
56571,OCC,DIF,N,Minnesota,420541.0,0,"My Kind of Bank, National Association",6906,5.0,5162,1,MN,0,5162
51360,FED,DIF,SM,Iowa,1317428.0,0,Bank Midwest,0,11.0,5170,0,IA,0,5170
56051,FDIC,DIF,NM,Minnesota,111309.0,0,Global Innovations Bank,0,1.0,5175,0,MN,0,5175
55046,OCC,DIF,N,Minnesota,175254.0,0,The First National Bank of Le Center,6921,2.0,5180,1,MN,0,5180
56156,OCC,DIF,N,Minnesota,248954.0,0,First Farmers & Merchants National Bank,13544,2.0,5186,0,MN,0,5186
56065,FED,DIF,SM,Minnesota,885027.0,0,Pioneer Bank,0,6.0,5193,1,MN,0,5193
56556,OCC,DIF,N,Minnesota,46330.0,0,The First National Bank of McIntosh,6488,1.0,5196,1,MN,0,5196
56464,FDIC,DIF,NM,Minnesota,126422.0,0,COMMUNITY FIRST BANK,0,2.0,5197,1,MN,0,5197
56353,OCC,DIF,N,Minnesota,285828.0,0,The First National Bank of Milaca,9050,4.0,5198,1,MN,0,5198
35594,FDIC,DIF,NM,Alabama,293444.0,0,The Citizens Bank of Winfield,0,1.0,52,0,AL,0,52
55767,OCC,DIF,N,Minnesota,135495.0,0,The First National Bank of Moose Lake,12947,2.0,5214,1,MN,0,5214
55057,FED,DIF,SM,Minnesota,575584.0,0,Community Resource Bank,0,4.0,5219,0,MN,0,5219
56360,OCC,DIF,N,Minnesota,96561.0,0,The First National Bank of Osakis,6837,1.0,5221,1,MN,0,5221
56470,OCC,DIF,N,Minnesota,380050.0,0,The Citizens National Bank of Park Rapids,13692,1.0,5223,1,MN,0,5223
55964,FDIC,DIF,NM,Minnesota,425932.0,0,Foresight Bank,0,3.0,5229,1,MN,0,5229
55810,OCC,DIF,N,Minnesota,34506.0,0,The First National Bank of Proctor,11125,1.0,5232,0,MN,0,5232
56082,OCC,DIF,N,Minnesota,434031.0,0,First National Bank Minnesota,1794,4.0,5247,1,MN,0,5247
56378,OCC,DIF,N,Minnesota,285947.0,0,Minnesota National Bank,6417,3.0,5249,1,MN,0,5249
56085,FDIC,DIF,NM,Minnesota,189134.0,0,First Security Bank - Sleepy Eye,0,5.0,5252,1,MN,0,5252
82082,FED,DIF,SM,Wyoming,35509.0,0,Farmers State Bank,0,1.0,526,0,WY,0,526
56484,OCC,DIF,N,Minnesota,840051.0,0,First National Bank North,8476,10.0,5269,1,MN,0,5269
56093,OCC,DIF,N,Minnesota,198453.0,0,"Keen Bank, National Association",6544,3.0,5270,1,MN,0,5270
56098,FDIC,DIF,NM,Minnesota,56960.0,0,First Financial Bank in Winnebago,0,1.0,5278,1,MN,0,5278
55987,OCC,DIF,N,Minnesota,569960.0,0,"WNB FINANCIAL, N.A.",10865,7.0,5280,0,MN,0,5280
54923,FDIC,DIF,NM,Wisconsin,722966.0,0,Fortifi Bank,0,10.0,5286,0,WI,0,5286
82520,FDIC,DIF,NM,Wyoming,207011.0,0,Central Bank and Trust,0,5.0,529,1,WY,0,529
53538,FDIC,DIF,NM,Wisconsin,585975.0,0,PremierBank,0,9.0,5295,0,WI,0,5295
54301,OCC,DIF,N,Wisconsin,45537550.0,0,"Associated Bank, National Association",23695,187.0,5296,0,WI,0,5296
53027,FDIC,DIF,NM,Wisconsin,407402.0,0,FORTE BANK,0,4.0,5297,0,WI,0,5297
54220,OCC,DIF,N,Wisconsin,6064567.0,0,"Bank First, N.A.",4975,45.0,5304,0,WI,0,5304
54143,OCC,DIF,N,Wisconsin,684088.0,0,The Stephenson National Bank and Trust,4137,7.0,5306,1,WI,0,5306
54157,OCC,DIF,N,Wisconsin,299354.0,0,The Peshtigo National Bank,5658,6.0,5317,1,WI,0,5317
54494,FED,DIF,SM,Wisconsin,707460.0,0,WOODTRUST BANK,0,7.0,5335,1,WI,0,5335
54002,FED,DIF,SM,Wisconsin,266827.0,0,Pillar Bank,0,7.0,5336,0,WI,0,5336
54614,OCC,DIF,N,Wisconsin,359371.0,0,The First National Bank of Bangor,13202,5.0,5337,0,WI,0,5337
54017,OCC,DIF,N,Wisconsin,336799.0,0,First National Community Bank,11412,5.0,5357,1,WI,0,5357
54022,OCC,DIF,N,Wisconsin,325888.0,0,The First National Bank of River Falls,7087,3.0,5364,1,WI,0,5364
69210,FED,DIF,SM,Nebraska,135875.0,0,West Plains Bank,0,2.0,5369,0,NE,0,5369
68003,FED,DIF,SM,Nebraska,146228.0,0,Farmers and Merchants Bank of Ashland,0,4.0,5377,0,NE,0,5377
68716,FED,DIF,SM,Nebraska,335354.0,0,First Community Bank,0,5.0,5384,0,NE,0,5384
69130,FDIC,DIF,NM,Nebraska,405220.0,0,Waypoint Bank,0,8.0,5394,1,NE,0,5394
68516,FDIC,DIF,NM,Nebraska,328228.0,0,City Bank & Trust Co.,0,5.0,5396,1,NE,0,5396
35952,FDIC,DIF,NM,Alabama,395319.0,0,The Exchange Bank of Alabama,0,5.0,54,0,AL,0,54
68355,FDIC,DIF,NM,Nebraska,142282.0,0,F&M Bank,0,2.0,5401,1,NE,0,5401
68638,FED,DIF,SM,Nebraska,107079.0,0,First Bank and Trust of Fullerton,0,2.0,5405,0,NE,0,5405
68640,FDIC,DIF,NM,Nebraska,70484.0,0,Genoa Community Bank,0,1.0,5408,1,NE,0,5408
69343,OCC,DIF,N,Nebraska,372974.0,0,The First National Bank of Gordon,8521,1.0,5410,1,NE,0,5410
68516,FDIC,DIF,NM,Nebraska,2139871.0,0,Security First Bank,0,26.0,5415,0,NE,0,5415
68378,OCC,DIF,N,Nebraska,96593.0,0,The First National Bank of Johnson,8161,2.0,5422,0,NE,0,5422
68745,FED,DIF,SM,Nebraska,315961.0,0,Security Bank,0,5.0,5424,1,NE,0,5424
69147,FDIC,DIF,NM,Nebraska,154033.0,0,Legends West Bank,0,2.0,5425,0,NE,0,5425
68038,FED,DIF,SM,Nebraska,501170.0,0,First Northeast Bank of Nebraska,0,8.0,5432,0,NE,0,5432
69001,FED,DIF,SM,Nebraska,593636.0,0,MNB BANK,0,7.0,5434,0,NE,0,5434
68959,FED,DIF,SM,Nebraska,92370.0,0,First Bank and Trust Company,0,1.0,5438,1,NE,0,5438
68959,FDIC,DIF,NM,Nebraska,199144.0,0,Minden Exchange Bank & Trust Company,0,1.0,5439,0,NE,0,5439
82240,FED,DIF,SM,Wyoming,803561.0,0,Platte Valley Bank,0,6.0,5442,0,WY,0,5442
68102,OCC,DIF,N,Nebraska,34725218.0,0,First National Bank of Omaha,209,141.0,5452,0,NE,0,5452
68862,OCC,DIF,N,Nebraska,165392.0,0,First National Bank in Ord,13557,3.0,5460,1,NE,0,5460
68873,FDIC,DIF,NM,Nebraska,232944.0,0,Citizens Bank & Trust Company,0,3.0,5469,0,NE,0,5469
68434,FDIC,DIF,NM,Nebraska,416305.0,0,Cattle Bank and Trust,0,4.0,5472,1,NE,0,5472
68434,FED,DIF,SM,Nebraska,438351.0,0,JONES BANK,0,3.0,5473,1,NE,0,5473
68779,FED,DIF,SM,Nebraska,63079.0,0,Stanton State Bank,0,2.0,5478,0,NE,0,5478
68066,FED,DIF,SM,Nebraska,470290.0,0,FirstBank of Nebraska,0,4.0,5486,1,NE,0,5486
68787,FDIC,DIF,NM,Nebraska,249384.0,0,State Nebraska Bank & Trust,0,2.0,5490,0,NE,0,5490
68791,FED,DIF,SM,Nebraska,653531.0,0,Citizens State Bank,0,17.0,5495,1,NE,0,5495
68467,FED,DIF,SM,Nebraska,2646823.0,0,Cornerstone Bank,0,50.0,5496,1,NE,0,5496
78205,FED,DIF,SM,Texas,52769892.0,0,Frost  Bank,0,219.0,5510,0,TX,0,5510
60543,OCC,DIF,N,Illinois,1717890.0,0,"Servbank, National Association",25346,8.0,55130,0,IL,0,55130
76877,OCC,DIF,N,Texas,82633.0,0,The City National Bank of San Saba,10806,1.0,5518,1,TX,0,5518
76950,OCC,DIF,N,Texas,704745.0,0,The First National Bank of Sonora,5466,9.0,5531,1,TX,0,5531
79782,OCC,DIF,N,Texas,414063.0,0,The First National Bank of Stanton,8094,2.0,5536,0,TX,0,5536
