date,DGS10,DGS2,DFF,T10Y2Y,DEXUSEU
2009-09-02,3.29,0.89,0.16,2.4,1.4246
2009-09-03,3.33,0.91,0.15,2.42,1.4278
2009-09-04,3.45,0.94,0.15,2.51,1.4278
2009-09-05,3.45,0.94,0.15,2.51,1.4278
2009-09-06,3.45,0.94,0.15,2.51,1.4278
2009-09-07,3.45,0.94,0.15,2.51,1.4278
2009-09-08,3.47,0.93,0.15,2.54,1.4497
2009-09-09,3.48,0.93,0.15,2.55,1.4573
2009-09-10,3.36,0.9,0.16,2.46,1.4568
2009-09-11,3.34,0.9,0.15,2.44,1.4586
2009-09-12,3.34,0.9,0.15,2.44,1.4586
2009-09-13,3.34,0.9,0.15,2.44,1.4586
2009-09-14,3.42,0.94,0.16,2.48,1.4613
2009-09-15,3.47,0.96,0.17,2.51,1.4617
2009-09-16,3.48,1.01,0.17,2.47,1.4698
2009-09-17,3.42,0.98,0.16,2.44,1.4735
2009-09-18,3.49,1.03,0.16,2.46,1.4704
2009-09-19,3.49,1.03,0.16,2.46,1.4704
2009-09-20,3.49,1.03,0.16,2.46,1.4704
2009-09-21,3.49,1.02,0.15,2.47,1.4692
2009-09-22,3.46,1.02,0.15,2.44,1.4795
2009-09-23,3.44,0.96,0.15,2.48,1.4752
2009-09-24,3.4,0.93,0.14,2.47,1.4696
2009-09-25,3.34,0.98,0.13,2.36,1.4682
2009-09-26,3.34,0.98,0.13,2.36,1.4682
2009-09-27,3.34,0.98,0.13,2.36,1.4682
2009-09-28,3.31,0.98,0.13,2.33,1.465
2009-09-29,3.31,1.0,0.11,2.31,1.4553
2009-09-30,3.31,0.95,0.07,2.36,1.463
2009-10-01,3.21,0.87,0.11,2.34,1.4532
2009-10-02,3.24,0.88,0.13,2.36,1.459
2009-10-03,3.24,0.88,0.13,2.36,1.459
2009-10-04,3.24,0.88,0.13,2.36,1.459
2009-10-05,3.24,0.88,0.13,2.36,1.4647
2009-10-06,3.27,0.91,0.12,2.36,1.4744
2009-10-07,3.21,0.87,0.13,2.34,1.4675
2009-10-08,3.27,0.9,0.12,2.37,1.4777
2009-10-09,3.4,0.98,0.12,2.42,1.4715
2009-10-10,3.4,0.98,0.12,2.42,1.4715
2009-10-11,3.4,0.98,0.12,2.42,1.4715
2009-10-12,3.4,0.98,0.12,2.42,1.4715
2009-10-13,3.34,0.91,0.12,2.43,1.4839
2009-10-14,3.45,0.96,0.12,2.49,1.4899
2009-10-15,3.49,0.97,0.13,2.52,1.4945
2009-10-16,3.43,0.97,0.12,2.46,1.4889
2009-10-17,3.43,0.97,0.12,2.46,1.4889
2009-10-18,3.43,0.97,0.12,2.46,1.4889
2009-10-19,3.41,0.99,0.12,2.42,1.4947
2009-10-20,3.35,0.95,0.12,2.4,1.4905
2009-10-21,3.42,1.0,0.11,2.42,1.5009
2009-10-22,3.44,0.97,0.11,2.47,1.5003
2009-10-23,3.51,1.04,0.11,2.47,1.5029
2009-10-24,3.51,1.04,0.11,2.47,1.5029
2009-10-25,3.51,1.04,0.11,2.47,1.5029
2009-10-26,3.59,1.06,0.11,2.53,1.4941
2009-10-27,3.49,0.99,0.11,2.5,1.4821
2009-10-28,3.44,0.95,0.11,2.49,1.4763
2009-10-29,3.53,0.98,0.11,2.55,1.4819
2009-10-30,3.41,0.9,0.11,2.51,1.4755
2009-10-31,3.41,0.9,0.11,2.51,1.4755
2009-11-01,3.41,0.9,0.11,2.51,1.4755
2009-11-02,3.45,0.92,0.12,2.53,1.4828
2009-11-03,3.5,0.92,0.12,2.58,1.4658
2009-11-04,3.57,0.91,0.13,2.66,1.4836
2009-11-05,3.57,0.9,0.13,2.67,1.4857
2009-11-06,3.54,0.86,0.12,2.68,1.4835
2009-11-07,3.54,0.86,0.12,2.68,1.4835
2009-11-08,3.54,0.86,0.12,2.68,1.4835
2009-11-09,3.52,0.87,0.12,2.65,1.4999
2009-11-10,3.5,0.85,0.13,2.65,1.496
2009-11-11,3.5,0.85,0.13,2.65,1.496
2009-11-12,3.45,0.82,0.12,2.63,1.4865
2009-11-13,3.43,0.82,0.12,2.61,1.4886
2009-11-14,3.43,0.82,0.12,2.61,1.4886
2009-11-15,3.43,0.82,0.12,2.61,1.4886
2009-11-16,3.33,0.78,0.12,2.55,1.4977
2009-11-17,3.33,0.78,0.12,2.55,1.483
2009-11-18,3.36,0.77,0.11,2.59,1.499
2009-11-19,3.35,0.73,0.11,2.62,1.4905
2009-11-20,3.36,0.75,0.11,2.61,1.487
2009-11-21,3.36,0.75,0.11,2.61,1.487
2009-11-22,3.36,0.75,0.11,2.61,1.487
2009-11-23,3.37,0.77,0.12,2.6,1.4968
2009-11-24,3.32,0.73,0.12,2.59,1.4937
2009-11-25,3.28,0.73,0.11,2.55,1.5085
2009-11-26,3.28,0.73,0.11,2.55,1.5085
2009-11-27,3.21,0.68,0.12,2.53,1.4963
2009-11-28,3.21,0.68,0.12,2.53,1.4963
2009-11-29,3.21,0.68,0.12,2.53,1.4963
2009-11-30,3.21,0.67,0.13,2.54,1.4994
2009-12-01,3.28,0.67,0.13,2.61,1.51
2009-12-02,3.32,0.72,0.13,2.6,1.5059
2009-12-03,3.39,0.74,0.13,2.65,1.5081
2009-12-04,3.48,0.84,0.12,2.64,1.4885
2009-12-05,3.48,0.84,0.12,2.64,1.4885
2009-12-06,3.48,0.84,0.12,2.64,1.4885
2009-12-07,3.44,0.78,0.12,2.66,1.482
2009-12-08,3.4,0.73,0.12,2.67,1.4741
2009-12-09,3.45,0.76,0.12,2.69,1.4725
2009-12-10,3.49,0.78,0.12,2.71,1.4716
2009-12-11,3.55,0.83,0.12,2.72,1.4601
2009-12-12,3.55,0.83,0.12,2.72,1.4601
2009-12-13,3.55,0.83,0.12,2.72,1.4601
2009-12-14,3.56,0.87,0.12,2.69,1.4645
2009-12-15,3.6,0.88,0.13,2.72,1.4514
2009-12-16,3.61,0.85,0.14,2.76,1.4577
2009-12-17,3.5,0.77,0.13,2.73,1.4317
2009-12-18,3.55,0.82,0.12,2.73,1.4281
2009-12-19,3.55,0.82,0.12,2.73,1.4281
2009-12-20,3.55,0.82,0.12,2.73,1.4281
2009-12-21,3.69,0.89,0.12,2.8,1.4319
2009-12-22,3.76,0.95,0.12,2.81,1.4243
2009-12-23,3.77,0.96,0.11,2.81,1.4341
2009-12-24,3.82,1.0,0.11,2.82,1.4367
2009-12-25,3.82,1.0,0.11,2.82,1.4367
2009-12-26,3.82,1.0,0.11,2.82,1.4367
2009-12-27,3.82,1.0,0.11,2.82,1.4367
2009-12-28,3.85,1.09,0.12,2.76,1.4392
2009-12-29,3.82,1.09,0.12,2.73,1.4356
2009-12-30,3.8,1.08,0.11,2.72,1.4316
2009-12-31,3.85,1.14,0.05,2.71,1.4332
2010-01-01,3.85,1.14,0.05,2.71,1.4332
2010-01-02,3.85,1.14,0.05,2.71,1.4332
2010-01-03,3.85,1.14,0.05,2.71,1.4332
2010-01-04,3.85,1.09,0.12,2.76,1.4419
2010-01-05,3.77,1.01,0.12,2.76,1.4402
2010-01-06,3.85,1.01,0.12,2.84,1.4404
2010-01-07,3.85,1.03,0.1,2.82,1.4314
2010-01-08,3.83,0.96,0.11,2.87,1.4357
2010-01-09,3.83,0.96,0.11,2.87,1.4357
2010-01-10,3.83,0.96,0.11,2.87,1.4357
2010-01-11,3.85,0.95,0.11,2.9,1.4536
2010-01-12,3.74,0.92,0.11,2.82,1.4523
2010-01-13,3.8,0.97,0.11,2.83,1.4492
2010-01-14,3.76,0.94,0.11,2.82,1.4478
2010-01-15,3.7,0.89,0.12,2.81,1.4376
2010-01-16,3.7,0.89,0.12,2.81,1.4376
2010-01-17,3.7,0.89,0.12,2.81,1.4376
2010-01-18,3.7,0.89,0.12,2.81,1.4376
2010-01-19,3.73,0.93,0.13,2.8,1.4269
2010-01-20,3.68,0.92,0.13,2.76,1.4094
2010-01-21,3.62,0.87,0.12,2.75,1.4106
2010-01-22,3.62,0.84,0.11,2.78,1.4154
2010-01-23,3.62,0.84,0.11,2.78,1.4154
2010-01-24,3.62,0.84,0.11,2.78,1.4154
2010-01-25,3.66,0.86,0.12,2.8,1.4146
2010-01-26,3.65,0.87,0.12,2.78,1.4063
2010-01-27,3.66,0.9,0.12,2.76,1.4053
2010-01-28,3.68,0.87,0.12,2.81,1.3993
2010-01-29,3.63,0.82,0.12,2.81,1.387
2010-01-30,3.63,0.82,0.12,2.81,1.387
2010-01-31,3.63,0.82,0.12,2.81,1.387
2010-02-01,3.68,0.86,0.14,2.82,1.3904
2010-02-02,3.67,0.86,0.14,2.81,1.3955
2010-02-03,3.73,0.88,0.13,2.85,1.3907
2010-02-04,3.62,0.8,0.14,2.82,1.3759
2010-02-05,3.59,0.77,0.13,2.82,1.3608
2010-02-06,3.59,0.77,0.13,2.82,1.3608
2010-02-07,3.59,0.77,0.13,2.82,1.3608
2010-02-08,3.62,0.79,0.13,2.83,1.3699
2010-02-09,3.67,0.84,0.13,2.83,1.3795
2010-02-10,3.72,0.91,0.12,2.81,1.3722
2010-02-11,3.73,0.91,0.12,2.82,1.364
2010-02-12,3.69,0.84,0.12,2.85,1.3625
2010-02-13,3.69,0.84,0.12,2.85,1.3625
2010-02-14,3.69,0.84,0.12,2.85,1.3625
2010-02-15,3.69,0.84,0.12,2.85,1.3625
2010-02-16,3.66,0.82,0.13,2.84,1.3742
2010-02-17,3.74,0.87,0.12,2.87,1.3623
2010-02-18,3.79,0.9,0.12,2.89,1.3563
2010-02-19,3.78,0.95,0.13,2.83,1.3538
2010-02-20,3.78,0.95,0.13,2.83,1.3538
2010-02-21,3.78,0.95,0.13,2.83,1.3538
2010-02-22,3.8,0.91,0.12,2.89,1.359
2010-02-23,3.69,0.87,0.12,2.82,1.3537
2010-02-24,3.7,0.87,0.11,2.83,1.3576
2010-02-25,3.64,0.82,0.12,2.82,1.3476
2010-02-26,3.61,0.81,0.13,2.8,1.366
2010-02-27,3.61,0.81,0.13,2.8,1.366
2010-02-28,3.61,0.81,0.13,2.8,1.366
2010-03-01,3.61,0.8,0.14,2.81,1.3516
2010-03-02,3.62,0.8,0.14,2.82,1.3564
2010-03-03,3.63,0.82,0.15,2.81,1.3731
2010-03-04,3.61,0.86,0.16,2.75,1.3571
2010-03-05,3.69,0.91,0.17,2.78,1.3608
2010-03-06,3.69,0.91,0.17,2.78,1.3608
2010-03-07,3.69,0.91,0.17,2.78,1.3608
2010-03-08,3.72,0.9,0.15,2.82,1.3613
2010-03-09,3.71,0.89,0.14,2.82,1.3586
2010-03-10,3.73,0.92,0.14,2.81,1.3658
2010-03-11,3.73,0.97,0.15,2.76,1.3674
2010-03-12,3.71,0.97,0.17,2.74,1.3753
2010-03-13,3.71,0.97,0.17,2.74,1.3753
2010-03-14,3.71,0.97,0.17,2.74,1.3753
2010-03-15,3.71,0.96,0.2,2.75,1.3652
2010-03-16,3.66,0.93,0.2,2.73,1.3758
2010-03-17,3.65,0.95,0.18,2.7,1.3739
2010-03-18,3.68,0.98,0.18,2.7,1.3603
2010-03-19,3.7,1.02,0.18,2.68,1.353
2010-03-20,3.7,1.02,0.18,2.68,1.353
2010-03-21,3.7,1.02,0.18,2.68,1.353
2010-03-22,3.67,1.01,0.18,2.66,1.3531
2010-03-23,3.69,1.02,0.17,2.67,1.3535
2010-03-24,3.84,1.08,0.17,2.76,1.3347
2010-03-25,3.91,1.1,0.17,2.81,1.3344
2010-03-26,3.86,1.04,0.17,2.82,1.3398
2010-03-27,3.86,1.04,0.17,2.82,1.3398
2010-03-28,3.86,1.04,0.17,2.82,1.3398
2010-03-29,3.88,1.04,0.16,2.84,1.3465
2010-03-30,3.88,1.06,0.16,2.82,1.3409
2010-03-31,3.84,1.02,0.09,2.82,1.3526
2010-04-01,3.89,1.05,0.17,2.84,1.3569
2010-04-02,3.96,1.11,0.2,2.85,1.3487
2010-04-03,3.96,1.11,0.2,2.85,1.3487
2010-04-04,3.96,1.11,0.2,2.85,1.3487
2010-04-05,4.01,1.18,0.2,2.83,1.3486
2010-04-06,3.98,1.14,0.2,2.84,1.3378
2010-04-07,3.89,1.06,0.19,2.83,1.3364
2010-04-08,3.91,1.09,0.19,2.82,1.336
2010-04-09,3.9,1.08,0.19,2.82,1.3468
2010-04-10,3.9,1.08,0.19,2.82,1.3468
2010-04-11,3.9,1.08,0.19,2.82,1.3468
2010-04-12,3.87,1.07,0.19,2.8,1.3587
2010-04-13,3.84,1.07,0.2,2.77,1.3592
2010-04-14,3.88,1.07,0.2,2.81,1.3666
2010-04-15,3.86,1.04,0.22,2.82,1.354
2010-04-16,3.79,0.98,0.21,2.81,1.3487
2010-04-17,3.79,0.98,0.21,2.81,1.3487
2010-04-18,3.79,0.98,0.21,2.81,1.3487
2010-04-19,3.83,1.01,0.2,2.82,1.3458
2010-04-20,3.82,1.05,0.2,2.77,1.3446
2010-04-21,3.77,1.03,0.2,2.74,1.3383
2010-04-22,3.8,1.07,0.2,2.73,1.3298
2010-04-23,3.84,1.1,0.2,2.74,1.336
2010-04-24,3.84,1.1,0.2,2.74,1.336
2010-04-25,3.84,1.1,0.2,2.74,1.336
2010-04-26,3.83,1.09,0.2,2.74,1.3336
2010-04-27,3.71,1.03,0.2,2.68,1.323
2010-04-28,3.8,1.03,0.2,2.77,1.313
2010-04-29,3.76,1.01,0.19,2.75,1.3243
2010-04-30,3.69,0.97,0.2,2.72,1.3302
2010-05-01,3.69,0.97,0.2,2.72,1.3302
2010-05-02,3.69,0.97,0.2,2.72,1.3302
2010-05-03,3.72,1.0,0.2,2.72,1.3183
2010-05-04,3.63,0.96,0.21,2.67,1.3037
2010-05-05,3.58,0.88,0.21,2.7,1.289
2010-05-06,3.41,0.75,0.2,2.66,1.2689
2010-05-07,3.45,0.83,0.2,2.62,1.2721
2010-05-08,3.45,0.83,0.2,2.62,1.2721
2010-05-09,3.45,0.83,0.2,2.62,1.2721
2010-05-10,3.57,0.87,0.2,2.7,1.2861
2010-05-11,3.56,0.85,0.2,2.71,1.2715
2010-05-12,3.56,0.89,0.2,2.67,1.2642
2010-05-13,3.55,0.87,0.2,2.68,1.2568
2010-05-14,3.44,0.79,0.2,2.65,1.239
2010-05-15,3.44,0.79,0.2,2.65,1.239
2010-05-16,3.44,0.79,0.2,2.65,1.239
2010-05-17,3.47,0.81,0.21,2.66,1.2299
2010-05-18,3.38,0.76,0.21,2.62,1.2358
2010-05-19,3.36,0.8,0.2,2.56,1.2317
2010-05-20,3.25,0.76,0.2,2.49,1.237
2010-05-21,3.2,0.76,0.2,2.44,1.2575
2010-05-22,3.2,0.76,0.2,2.44,1.2575
2010-05-23,3.2,0.76,0.2,2.44,1.2575
2010-05-24,3.23,0.77,0.21,2.46,1.2406
2010-05-25,3.18,0.81,0.21,2.37,1.2279
2010-05-26,3.21,0.82,0.2,2.39,1.2224
2010-05-27,3.34,0.87,0.2,2.47,1.237
2010-05-28,3.31,0.76,0.19,2.55,1.2369
2010-05-29,3.31,0.76,0.19,2.55,1.2369
2010-05-30,3.31,0.76,0.19,2.55,1.2369
2010-05-31,3.31,0.76,0.19,2.55,1.2369
2010-06-01,3.29,0.78,0.2,2.51,1.2266
2010-06-02,3.35,0.82,0.2,2.53,1.2206
2010-06-03,3.39,0.82,0.19,2.57,1.2193
2010-06-04,3.2,0.72,0.19,2.48,1.1998
2010-06-05,3.2,0.72,0.19,2.48,1.1998
2010-06-06,3.2,0.72,0.19,2.48,1.1998
2010-06-07,3.17,0.74,0.19,2.43,1.1959
2010-06-08,3.18,0.74,0.19,2.44,1.1995
2010-06-09,3.2,0.74,0.18,2.46,1.2045
2010-06-10,3.33,0.79,0.18,2.54,1.2111
2010-06-11,3.24,0.75,0.18,2.49,1.2077
2010-06-12,3.24,0.75,0.18,2.49,1.2077
2010-06-13,3.24,0.75,0.18,2.49,1.2077
2010-06-14,3.28,0.77,0.18,2.51,1.2277
2010-06-15,3.32,0.79,0.19,2.53,1.2327
2010-06-16,3.27,0.75,0.19,2.52,1.2323
2010-06-17,3.21,0.72,0.19,2.49,1.2365
2010-06-18,3.24,0.74,0.18,2.5,1.236
2010-06-19,3.24,0.74,0.18,2.5,1.236
2010-06-20,3.24,0.74,0.18,2.5,1.236
2010-06-21,3.26,0.74,0.17,2.52,1.2385
2010-06-22,3.18,0.71,0.18,2.47,1.2303
2010-06-23,3.13,0.66,0.17,2.47,1.231
2010-06-24,3.14,0.67,0.16,2.47,1.2288
2010-06-25,3.12,0.65,0.16,2.47,1.2332
2010-06-26,3.12,0.65,0.16,2.47,1.2332
2010-06-27,3.12,0.65,0.16,2.47,1.2332
2010-06-28,3.05,0.62,0.17,2.43,1.2316
2010-06-29,2.97,0.61,0.15,2.36,1.2187
2010-06-30,2.97,0.61,0.09,2.36,1.2291
2010-07-01,2.96,0.63,0.17,2.33,1.2464
2010-07-02,3.0,0.63,0.18,2.37,1.2577
2010-07-03,3.0,0.63,0.18,2.37,1.2577
2010-07-04,3.0,0.63,0.18,2.37,1.2577
2010-07-05,3.0,0.63,0.18,2.37,1.2577
2010-07-06,2.95,0.62,0.18,2.33,1.2646
2010-07-07,3.0,0.63,0.18,2.37,1.2594
2010-07-08,3.04,0.63,0.17,2.41,1.2683
2010-07-09,3.07,0.63,0.18,2.44,1.2639
2010-07-10,3.07,0.63,0.18,2.44,1.2639
2010-07-11,3.07,0.63,0.18,2.44,1.2639
2010-07-12,3.08,0.65,0.17,2.43,1.2573
2010-07-13,3.15,0.67,0.17,2.48,1.2719
2010-07-14,3.07,0.62,0.17,2.45,1.2755
2010-07-15,3.0,0.61,0.19,2.39,1.2893
2010-07-16,2.96,0.61,0.19,2.35,1.2919
2010-07-17,2.96,0.61,0.19,2.35,1.2919
2010-07-18,2.96,0.61,0.19,2.35,1.2919
2010-07-19,2.99,0.61,0.19,2.38,1.2963
2010-07-20,2.98,0.61,0.18,2.37,1.2905
2010-07-21,2.9,0.58,0.18,2.32,1.2818
2010-07-22,2.96,0.6,0.18,2.36,1.2903
2010-07-23,3.02,0.6,0.19,2.42,1.2874
2010-07-24,3.02,0.6,0.19,2.42,1.2874
2010-07-25,3.02,0.6,0.19,2.42,1.2874
2010-07-26,3.03,0.62,0.19,2.41,1.2983
2010-07-27,3.08,0.65,0.19,2.43,1.2983
2010-07-28,3.03,0.61,0.2,2.42,1.2998
2010-07-29,3.03,0.59,0.19,2.44,1.3064
2010-07-30,2.94,0.55,0.18,2.39,1.3069
2010-07-31,2.94,0.55,0.18,2.39,1.3069
2010-08-01,2.94,0.55,0.18,2.39,1.3069
2010-08-02,2.99,0.56,0.19,2.43,1.3174
2010-08-03,2.94,0.53,0.19,2.41,1.3239
2010-08-04,2.98,0.56,0.19,2.42,1.3158
2010-08-05,2.94,0.53,0.19,2.41,1.3157
2010-08-06,2.86,0.5,0.18,2.36,1.3282
2010-08-07,2.86,0.5,0.18,2.36,1.3282
2010-08-08,2.86,0.5,0.18,2.36,1.3282
2010-08-09,2.86,0.54,0.18,2.32,1.3241
2010-08-10,2.79,0.52,0.18,2.27,1.3095
2010-08-11,2.72,0.54,0.17,2.18,1.2899
2010-08-12,2.74,0.55,0.18,2.19,1.2866
2010-08-13,2.68,0.54,0.19,2.14,1.2767
2010-08-14,2.68,0.54,0.19,2.14,1.2767
2010-08-15,2.68,0.54,0.19,2.14,1.2767
2010-08-16,2.58,0.51,0.2,2.07,1.2838
2010-08-17,2.64,0.52,0.2,2.12,1.289
2010-08-18,2.64,0.51,0.19,2.13,1.2872
2010-08-19,2.58,0.49,0.19,2.09,1.2837
2010-08-20,2.62,0.49,0.2,2.13,1.2687
2010-08-21,2.62,0.49,0.2,2.13,1.2687
2010-08-22,2.62,0.49,0.2,2.13,1.2687
2010-08-23,2.6,0.49,0.19,2.11,1.2663
2010-08-24,2.5,0.5,0.19,2.0,1.2675
2010-08-25,2.54,0.53,0.19,2.01,1.2652
2010-08-26,2.5,0.51,0.19,1.99,1.2717
2010-08-27,2.66,0.56,0.19,2.1,1.2765
2010-08-28,2.66,0.56,0.19,2.1,1.2765
2010-08-29,2.66,0.56,0.19,2.1,1.2765
2010-08-30,2.54,0.5,0.19,2.04,1.2686
2010-08-31,2.47,0.47,0.21,2.0,1.2704
2010-09-01,2.58,0.5,0.19,2.08,1.2813
2010-09-02,2.63,0.5,0.19,2.13,1.2824
2010-09-03,2.72,0.52,0.19,2.2,1.2885
2010-09-04,2.72,0.52,0.19,2.2,1.2885
2010-09-05,2.72,0.52,0.19,2.2,1.2885
2010-09-06,2.72,0.52,0.19,2.2,1.2885
2010-09-07,2.61,0.49,0.2,2.12,1.2723
2010-09-08,2.66,0.52,0.19,2.14,1.2727
2010-09-09,2.77,0.57,0.18,2.2,1.2708
2010-09-10,2.81,0.58,0.18,2.23,1.2731
2010-09-11,2.81,0.58,0.18,2.23,1.2731
2010-09-12,2.81,0.58,0.18,2.23,1.2731
2010-09-13,2.74,0.53,0.18,2.21,1.289
2010-09-14,2.68,0.5,0.19,2.18,1.3014
2010-09-15,2.74,0.5,0.21,2.24,1.3008
2010-09-16,2.77,0.48,0.21,2.29,1.3079
2010-09-17,2.75,0.48,0.21,2.27,1.3046
2010-09-18,2.75,0.48,0.21,2.27,1.3046
2010-09-19,2.75,0.48,0.21,2.27,1.3046
2010-09-20,2.72,0.47,0.21,2.25,1.3074
2010-09-21,2.61,0.43,0.2,2.18,1.3136
2010-09-22,2.56,0.44,0.21,2.12,1.3385
2010-09-23,2.56,0.45,0.2,2.11,1.3344
2010-09-24,2.62,0.45,0.21,2.17,1.3476
2010-09-25,2.62,0.45,0.21,2.17,1.3476
2010-09-26,2.62,0.45,0.21,2.17,1.3476
2010-09-27,2.54,0.44,0.19,2.1,1.3475
2010-09-28,2.48,0.37,0.19,2.11,1.3583
2010-09-29,2.52,0.44,0.19,2.08,1.3638
2010-09-30,2.53,0.42,0.15,2.11,1.3601
2010-10-01,2.54,0.42,0.2,2.12,1.3754
2010-10-02,2.54,0.42,0.2,2.12,1.3754
2010-10-03,2.54,0.42,0.2,2.12,1.3754
2010-10-04,2.5,0.41,0.2,2.09,1.3688
2010-10-05,2.5,0.41,0.2,2.09,1.3834
2010-10-06,2.41,0.38,0.19,2.03,1.3924
2010-10-07,2.41,0.36,0.18,2.05,1.3921
2010-10-08,2.41,0.35,0.18,2.06,1.3923
2010-10-09,2.41,0.35,0.18,2.06,1.3923
2010-10-10,2.41,0.35,0.18,2.06,1.3923
2010-10-11,2.41,0.35,0.18,2.06,1.3923
2010-10-12,2.44,0.37,0.18,2.07,1.3846
2010-10-13,2.46,0.37,0.18,2.09,1.3964
2010-10-14,2.52,0.38,0.19,2.14,1.4066
2010-10-15,2.59,0.37,0.2,2.22,1.3998
2010-10-16,2.59,0.37,0.2,2.22,1.3998
2010-10-17,2.59,0.37,0.2,2.22,1.3998
2010-10-18,2.52,0.38,0.19,2.14,1.3978
2010-10-19,2.5,0.37,0.19,2.13,1.3827
2010-10-20,2.51,0.35,0.19,2.16,1.3949
2010-10-21,2.57,0.37,0.19,2.2,1.3973
2010-10-22,2.59,0.35,0.19,2.24,1.3904
2010-10-23,2.59,0.35,0.19,2.24,1.3904
2010-10-24,2.59,0.35,0.19,2.24,1.3904
2010-10-25,2.59,0.37,0.19,2.22,1.3986
2010-10-26,2.67,0.4,0.19,2.27,1.3873
2010-10-27,2.75,0.4,0.19,2.35,1.3788
2010-10-28,2.69,0.37,0.19,2.32,1.3929
2010-10-29,2.63,0.34,0.2,2.29,1.3894
2010-10-30,2.63,0.34,0.2,2.29,1.3894
2010-10-31,2.63,0.34,0.2,2.29,1.3894
2010-11-01,2.66,0.34,0.2,2.32,1.3888
2010-11-02,2.63,0.34,0.2,2.29,1.4026
2010-11-03,2.67,0.34,0.2,2.33,1.4014
2010-11-04,2.53,0.33,0.19,2.2,1.4224
2010-11-05,2.58,0.38,0.18,2.2,1.4033
2010-11-06,2.58,0.38,0.18,2.2,1.4033
2010-11-07,2.58,0.38,0.18,2.2,1.4033
2010-11-08,2.6,0.41,0.18,2.19,1.3927
2010-11-09,2.72,0.46,0.17,2.26,1.3865
2010-11-10,2.65,0.44,0.17,2.21,1.3728
2010-11-11,2.65,0.44,0.17,2.21,1.3728
2010-11-12,2.76,0.51,0.19,2.25,1.37
2010-11-13,2.76,0.51,0.19,2.25,1.37
2010-11-14,2.76,0.51,0.19,2.25,1.37
2010-11-15,2.92,0.53,0.21,2.39,1.3615
2010-11-16,2.85,0.51,0.21,2.34,1.3517
2010-11-17,2.89,0.5,0.2,2.39,1.3555
2010-11-18,2.9,0.52,0.2,2.38,1.3618
2010-11-19,2.88,0.52,0.21,2.36,1.3654
2010-11-20,2.88,0.52,0.21,2.36,1.3654
2010-11-21,2.88,0.52,0.21,2.36,1.3654
2010-11-22,2.8,0.49,0.19,2.31,1.3612
2010-11-23,2.77,0.45,0.2,2.32,1.3388
2010-11-24,2.93,0.53,0.2,2.4,1.335
2010-11-25,2.93,0.53,0.2,2.4,1.335
2010-11-26,2.87,0.51,0.2,2.36,1.3243
2010-11-27,2.87,0.51,0.2,2.36,1.3243
2010-11-28,2.87,0.51,0.2,2.36,1.3243
2010-11-29,2.84,0.52,0.2,2.32,1.3092
2010-11-30,2.81,0.45,0.2,2.36,1.3036
2010-12-01,2.97,0.53,0.2,2.44,1.3149
2010-12-02,3.01,0.55,0.19,2.46,1.3228
2010-12-03,3.03,0.49,0.18,2.54,1.3367
2010-12-04,3.03,0.49,0.18,2.54,1.3367
2010-12-05,3.03,0.49,0.18,2.54,1.3367
2010-12-06,2.95,0.42,0.18,2.53,1.3275
2010-12-07,3.15,0.54,0.17,2.61,1.3323
2010-12-08,3.26,0.63,0.17,2.63,1.3242
2010-12-09,3.23,0.64,0.16,2.59,1.3206
2010-12-10,3.32,0.64,0.16,2.68,1.3242
2010-12-11,3.32,0.64,0.16,2.68,1.3242
2010-12-12,3.32,0.64,0.16,2.68,1.3242
2010-12-13,3.29,0.61,0.17,2.68,1.3389
2010-12-14,3.49,0.66,0.19,2.83,1.3395
2010-12-15,3.53,0.68,0.2,2.85,1.3306
2010-12-16,3.47,0.66,0.2,2.81,1.3206
2010-12-17,3.33,0.61,0.2,2.72,1.3155
2010-12-18,3.33,0.61,0.2,2.72,1.3155
2010-12-19,3.33,0.61,0.2,2.72,1.3155
2010-12-20,3.36,0.62,0.21,2.74,1.3124
2010-12-21,3.35,0.63,0.2,2.72,1.3131
2010-12-22,3.36,0.65,0.19,2.71,1.3089
2010-12-23,3.41,0.67,0.19,2.74,1.3101
2010-12-24,3.41,0.67,0.19,2.74,1.3101
2010-12-25,3.41,0.67,0.19,2.74,1.3101
2010-12-26,3.41,0.67,0.19,2.74,1.3101
2010-12-27,3.36,0.71,0.19,2.65,1.3146
2010-12-28,3.5,0.75,0.18,2.75,1.3122
2010-12-29,3.35,0.64,0.18,2.71,1.3183
2010-12-30,3.38,0.66,0.19,2.72,1.3269
2010-12-31,3.3,0.61,0.13,2.69,1.3269
2011-01-01,3.3,0.61,0.13,2.69,1.3269
2011-01-02,3.3,0.61,0.13,2.69,1.3269
2011-01-03,3.36,0.61,0.19,2.75,1.3371
2011-01-04,3.36,0.63,0.18,2.73,1.3306
2011-01-05,3.5,0.71,0.18,2.79,1.3171
2011-01-06,3.44,0.68,0.17,2.76,1.3027
2011-01-07,3.34,0.6,0.17,2.74,1.2944
2011-01-08,3.34,0.6,0.17,2.74,1.2944
2011-01-09,3.34,0.6,0.17,2.74,1.2944
2011-01-10,3.32,0.59,0.17,2.73,1.2945
2011-01-11,3.37,0.6,0.17,2.77,1.2978
2011-01-12,3.4,0.61,0.16,2.79,1.3066
2011-01-13,3.34,0.59,0.16,2.75,1.3364
2011-01-14,3.35,0.59,0.16,2.76,1.3328
