date,DGS1MO,DGS3MO,DGS2,DGS10,DGS30,DFF,T10Y2Y
2022-01-16,0.05,0.13,0.99,1.78,2.12,0.08,0.79
2022-01-17,0.05,0.13,0.99,1.78,2.12,0.08,0.79
2022-01-18,0.05,0.16,1.06,1.87,2.18,0.08,0.81
2022-01-19,0.05,0.17,1.04,1.83,2.14,0.08,0.79
2022-01-20,0.05,0.17,1.08,1.83,2.14,0.08,0.75
2022-01-21,0.05,0.17,1.01,1.75,2.07,0.08,0.74
2022-01-22,0.05,0.17,1.01,1.75,2.07,0.08,0.74
2022-01-23,0.05,0.17,1.01,1.75,2.07,0.08,0.74
2022-01-24,0.05,0.19,0.99,1.75,2.1,0.08,0.76
2022-01-25,0.05,0.19,1.02,1.78,2.12,0.08,0.76
2022-01-26,0.06,0.19,1.13,1.85,2.16,0.08,0.72
2022-01-27,0.04,0.2,1.18,1.81,2.09,0.08,0.63
2022-01-28,0.04,0.19,1.15,1.78,2.07,0.08,0.63
2022-01-29,0.04,0.19,1.15,1.78,2.07,0.08,0.63
2022-01-30,0.04,0.19,1.15,1.78,2.07,0.08,0.63
2022-01-31,0.03,0.22,1.18,1.79,2.11,0.08,0.61
2022-02-01,0.04,0.19,1.18,1.81,2.12,0.08,0.63
2022-02-02,0.04,0.19,1.16,1.78,2.11,0.08,0.62
2022-02-03,0.03,0.2,1.19,1.82,2.14,0.08,0.63
2022-02-04,0.05,0.23,1.31,1.93,2.23,0.08,0.62
2022-02-05,0.05,0.23,1.31,1.93,2.23,0.08,0.62
2022-02-06,0.05,0.23,1.31,1.93,2.23,0.08,0.62
2022-02-07,0.03,0.27,1.3,1.92,2.22,0.08,0.62
2022-02-08,0.03,0.25,1.35,1.96,2.25,0.08,0.61
2022-02-09,0.04,0.26,1.36,1.94,2.25,0.08,0.58
2022-02-10,0.05,0.4,1.61,2.03,2.3,0.08,0.42
2022-02-11,0.03,0.36,1.5,1.92,2.24,0.08,0.42
2022-02-12,0.03,0.36,1.5,1.92,2.24,0.08,0.42
2022-02-13,0.03,0.36,1.5,1.92,2.24,0.08,0.42
2022-02-14,0.03,0.43,1.58,1.98,2.29,0.08,0.4
2022-02-15,0.02,0.4,1.58,2.05,2.37,0.08,0.47
2022-02-16,0.03,0.38,1.52,2.03,2.34,0.08,0.51
2022-02-17,0.06,0.36,1.49,1.97,2.31,0.08,0.48
2022-02-18,0.03,0.35,1.47,1.92,2.24,0.08,0.45
2022-02-19,0.03,0.35,1.47,1.92,2.24,0.08,0.45
2022-02-20,0.03,0.35,1.47,1.92,2.24,0.08,0.45
2022-02-21,0.03,0.35,1.47,1.92,2.24,0.08,0.45
2022-02-22,0.03,0.37,1.56,1.94,2.24,0.08,0.38
2022-02-23,0.02,0.34,1.58,1.99,2.29,0.08,0.41
2022-02-24,0.05,0.32,1.54,1.96,2.28,0.08,0.42
2022-02-25,0.03,0.33,1.55,1.97,2.29,0.08,0.42
2022-02-26,0.03,0.33,1.55,1.97,2.29,0.08,0.42
2022-02-27,0.03,0.33,1.55,1.97,2.29,0.08,0.42
2022-02-28,0.06,0.35,1.44,1.83,2.17,0.08,0.39
2022-03-01,0.11,0.32,1.31,1.72,2.11,0.08,0.41
2022-03-02,0.13,0.34,1.5,1.86,2.24,0.08,0.36
2022-03-03,0.19,0.38,1.53,1.86,2.24,0.08,0.33
2022-03-04,0.15,0.34,1.5,1.74,2.16,0.08,0.24
2022-03-05,0.15,0.34,1.5,1.74,2.16,0.08,0.24
2022-03-06,0.15,0.34,1.5,1.74,2.16,0.08,0.24
2022-03-07,0.17,0.38,1.55,1.78,2.19,0.08,0.23
2022-03-08,0.16,0.36,1.63,1.86,2.24,0.08,0.23
2022-03-09,0.18,0.38,1.68,1.94,2.29,0.08,0.26
2022-03-10,0.19,0.39,1.72,1.98,2.38,0.08,0.26
2022-03-11,0.17,0.4,1.75,2.0,2.36,0.08,0.25
2022-03-12,0.17,0.4,1.75,2.0,2.36,0.08,0.25
2022-03-13,0.17,0.4,1.75,2.0,2.36,0.08,0.25
2022-03-14,0.23,0.45,1.87,2.14,2.47,0.08,0.27
2022-03-15,0.22,0.46,1.85,2.15,2.49,0.08,0.3
2022-03-16,0.24,0.44,1.95,2.19,2.46,0.08,0.24
2022-03-17,0.2,0.4,1.94,2.2,2.5,0.33,0.26
2022-03-18,0.19,0.42,1.97,2.14,2.42,0.33,0.17
2022-03-19,0.19,0.42,1.97,2.14,2.42,0.33,0.17
2022-03-20,0.19,0.42,1.97,2.14,2.42,0.33,0.17
2022-03-21,0.22,0.54,2.14,2.32,2.55,0.33,0.18
2022-03-22,0.2,0.51,2.18,2.38,2.6,0.33,0.2
2022-03-23,0.15,0.5,2.13,2.32,2.52,0.33,0.19
2022-03-24,0.16,0.52,2.13,2.34,2.51,0.33,0.21
2022-03-25,0.17,0.55,2.3,2.48,2.6,0.33,0.18
2022-03-26,0.17,0.55,2.3,2.48,2.6,0.33,0.18
2022-03-27,0.17,0.55,2.3,2.48,2.6,0.33,0.18
2022-03-28,0.19,0.59,2.35,2.46,2.57,0.33,0.11
2022-03-29,0.18,0.55,2.35,2.41,2.53,0.33,0.06
2022-03-30,0.16,0.55,2.31,2.35,2.48,0.33,0.04
2022-03-31,0.17,0.52,2.28,2.32,2.44,0.33,0.04
2022-04-01,0.15,0.53,2.44,2.39,2.44,0.33,-0.05
2022-04-02,0.15,0.53,2.44,2.39,2.44,0.33,-0.05
2022-04-03,0.15,0.53,2.44,2.39,2.44,0.33,-0.05
2022-04-04,0.18,0.66,2.43,2.42,2.48,0.33,-0.01
2022-04-05,0.18,0.65,2.51,2.54,2.57,0.33,0.03
2022-04-06,0.21,0.67,2.5,2.61,2.63,0.33,0.11
2022-04-07,0.21,0.68,2.47,2.66,2.69,0.33,0.19
2022-04-08,0.2,0.7,2.53,2.72,2.76,0.33,0.19
2022-04-09,0.2,0.7,2.53,2.72,2.76,0.33,0.19
2022-04-10,0.2,0.7,2.53,2.72,2.76,0.33,0.19
2022-04-11,0.22,0.77,2.5,2.79,2.84,0.33,0.29
2022-04-12,0.21,0.74,2.39,2.72,2.82,0.33,0.33
2022-04-13,0.26,0.75,2.37,2.7,2.81,0.33,0.33
2022-04-14,0.37,0.79,2.47,2.83,2.92,0.33,0.36
2022-04-15,0.37,0.79,2.47,2.83,2.92,0.33,0.36
2022-04-16,0.37,0.79,2.47,2.83,2.92,0.33,0.36
2022-04-17,0.37,0.79,2.47,2.83,2.92,0.33,0.36
2022-04-18,0.38,0.81,2.46,2.85,2.95,0.33,0.39
2022-04-19,0.37,0.81,2.61,2.93,3.01,0.33,0.32
2022-04-20,0.35,0.82,2.6,2.85,2.9,0.33,0.25
2022-04-21,0.5,0.83,2.68,2.9,2.94,0.33,0.22
2022-04-22,0.46,0.83,2.72,2.9,2.95,0.33,0.18
2022-04-23,0.46,0.83,2.72,2.9,2.95,0.33,0.18
2022-04-24,0.46,0.83,2.72,2.9,2.95,0.33,0.18
2022-04-25,0.4,0.91,2.63,2.81,2.88,0.33,0.18
2022-04-26,0.38,0.83,2.54,2.77,2.86,0.33,0.23
2022-04-27,0.37,0.82,2.58,2.82,2.91,0.33,0.24
2022-04-28,0.37,0.82,2.63,2.85,2.92,0.33,0.22
2022-04-29,0.37,0.85,2.7,2.89,2.96,0.33,0.19
2022-04-30,0.37,0.85,2.7,2.89,2.96,0.33,0.19
2022-05-01,0.37,0.85,2.7,2.89,2.96,0.33,0.19
2022-05-02,0.41,0.9,2.73,2.99,3.07,0.33,0.26
2022-05-03,0.48,0.91,2.78,2.97,3.03,0.33,0.19
2022-05-04,0.49,0.89,2.66,2.93,3.01,0.33,0.27
2022-05-05,0.49,0.85,2.71,3.05,3.15,0.83,0.34
2022-05-06,0.48,0.85,2.72,3.12,3.23,0.83,0.4
2022-05-07,0.48,0.85,2.72,3.12,3.23,0.83,0.4
2022-05-08,0.48,0.85,2.72,3.12,3.23,0.83,0.4
2022-05-09,0.51,0.92,2.61,3.05,3.19,0.83,0.44
2022-05-10,0.57,0.89,2.62,2.99,3.12,0.83,0.37
2022-05-11,0.59,0.91,2.66,2.91,3.05,0.83,0.25
2022-05-12,0.61,0.96,2.56,2.84,3.0,0.83,0.28
2022-05-13,0.67,1.03,2.61,2.93,3.1,0.83,0.32
2022-05-14,0.67,1.03,2.61,2.93,3.1,0.83,0.32
2022-05-15,0.67,1.03,2.61,2.93,3.1,0.83,0.32
2022-05-16,0.64,1.07,2.58,2.88,3.09,0.83,0.3
2022-05-17,0.61,1.06,2.71,2.98,3.17,0.83,0.27
2022-05-18,0.56,1.03,2.68,2.89,3.07,0.83,0.21
2022-05-19,0.65,1.05,2.63,2.84,3.05,0.83,0.21
2022-05-20,0.63,1.03,2.6,2.78,2.99,0.83,0.18
2022-05-21,0.63,1.03,2.6,2.78,2.99,0.83,0.18
2022-05-22,0.63,1.03,2.6,2.78,2.99,0.83,0.18
2022-05-23,0.55,1.07,2.65,2.86,3.08,0.83,0.21
2022-05-24,0.55,1.06,2.5,2.76,2.98,0.83,0.26
2022-05-25,0.58,1.06,2.48,2.75,2.97,0.83,0.27
2022-05-26,0.71,1.07,2.46,2.75,2.99,0.83,0.29
2022-05-27,0.69,1.08,2.47,2.74,2.97,0.83,0.27
2022-05-28,0.69,1.08,2.47,2.74,2.97,0.83,0.27
2022-05-29,0.69,1.08,2.47,2.74,2.97,0.83,0.27
2022-05-30,0.69,1.08,2.47,2.74,2.97,0.83,0.27
2022-05-31,0.73,1.16,2.53,2.85,3.07,0.83,0.32
2022-06-01,0.77,1.15,2.66,2.94,3.09,0.83,0.28
2022-06-02,0.85,1.17,2.65,2.92,3.09,0.83,0.27
2022-06-03,0.87,1.21,2.66,2.96,3.11,0.83,0.3
2022-06-04,0.87,1.21,2.66,2.96,3.11,0.83,0.3
2022-06-05,0.87,1.21,2.66,2.96,3.11,0.83,0.3
2022-06-06,0.88,1.26,2.73,3.04,3.19,0.83,0.31
2022-06-07,0.87,1.26,2.75,2.98,3.13,0.83,0.23
2022-06-08,0.89,1.28,2.78,3.03,3.18,0.83,0.25
2022-06-09,1.05,1.3,2.83,3.04,3.18,0.83,0.21
2022-06-10,1.1,1.39,3.06,3.15,3.2,0.83,0.09
2022-06-11,1.1,1.39,3.06,3.15,3.2,0.83,0.09
2022-06-12,1.1,1.39,3.06,3.15,3.2,0.83,0.09
2022-06-13,1.13,1.73,3.4,3.43,3.42,0.83,0.03
2022-06-14,1.19,1.83,3.45,3.49,3.45,0.83,0.04
2022-06-15,1.21,1.74,3.2,3.33,3.39,0.83,0.13
2022-06-16,1.19,1.59,3.14,3.28,3.35,1.58,0.14
2022-06-17,1.15,1.63,3.17,3.25,3.3,1.58,0.08
2022-06-18,1.15,1.63,3.17,3.25,3.3,1.58,0.08
2022-06-19,1.15,1.63,3.17,3.25,3.3,1.58,0.08
2022-06-20,1.15,1.63,3.17,3.25,3.3,1.58,0.08
2022-06-21,1.08,1.7,3.21,3.31,3.39,1.58,0.1
2022-06-22,0.98,1.61,3.06,3.16,3.25,1.58,0.1
2022-06-23,1.12,1.65,3.01,3.09,3.21,1.58,0.08
2022-06-24,1.19,1.73,3.04,3.13,3.26,1.58,0.09
2022-06-25,1.19,1.73,3.04,3.13,3.26,1.58,0.09
2022-06-26,1.19,1.73,3.04,3.13,3.26,1.58,0.09
2022-06-27,1.16,1.79,3.08,3.2,3.31,1.58,0.12
2022-06-28,1.12,1.79,3.1,3.2,3.3,1.58,0.1
2022-06-29,1.12,1.78,3.06,3.1,3.22,1.58,0.04
2022-06-30,1.28,1.72,2.92,2.98,3.14,1.58,0.06
2022-07-01,1.27,1.73,2.84,2.88,3.11,1.58,0.04
2022-07-02,1.27,1.73,2.84,2.88,3.11,1.58,0.04
2022-07-03,1.27,1.73,2.84,2.88,3.11,1.58,0.04
2022-07-04,1.27,1.73,2.84,2.88,3.11,1.58,0.04
2022-07-05,1.33,1.9,2.82,2.82,3.05,1.58,0.0
2022-07-06,1.36,1.9,2.97,2.93,3.14,1.58,-0.04
2022-07-07,1.55,1.95,3.03,3.01,3.2,1.58,-0.02
2022-07-08,1.57,1.98,3.12,3.09,3.27,1.58,-0.03
2022-07-09,1.57,1.98,3.12,3.09,3.27,1.58,-0.03
2022-07-10,1.57,1.98,3.12,3.09,3.27,1.58,-0.03
2022-07-11,1.58,2.18,3.07,2.99,3.18,1.58,-0.08
2022-07-12,1.63,2.22,3.03,2.96,3.13,1.58,-0.07
2022-07-13,1.78,2.39,3.13,2.91,3.08,1.58,-0.22
2022-07-14,1.99,2.4,3.15,2.96,3.11,1.58,-0.19
2022-07-15,1.98,2.37,3.13,2.93,3.1,1.58,-0.2
2022-07-16,1.98,2.37,3.13,2.93,3.1,1.58,-0.2
2022-07-17,1.98,2.37,3.13,2.93,3.1,1.58,-0.2
2022-07-18,1.96,2.5,3.15,2.96,3.14,1.58,-0.19
2022-07-19,1.93,2.52,3.23,3.01,3.17,1.58,-0.22
2022-07-20,1.92,2.51,3.25,3.04,3.17,1.58,-0.21
2022-07-21,2.15,2.48,3.1,2.91,3.08,1.58,-0.19
2022-07-22,2.15,2.49,2.98,2.77,3.0,1.58,-0.21
2022-07-23,2.15,2.49,2.98,2.77,3.0,1.58,-0.21
2022-07-24,2.15,2.49,2.98,2.77,3.0,1.58,-0.21
2022-07-25,2.14,2.62,3.0,2.81,3.04,1.58,-0.19
2022-07-26,2.17,2.55,3.02,2.81,3.03,1.58,-0.21
2022-07-27,2.14,2.44,2.96,2.78,3.03,1.58,-0.18
2022-07-28,2.2,2.42,2.85,2.68,3.02,2.33,-0.17
2022-07-29,2.22,2.41,2.89,2.67,3.0,2.32,-0.22
2022-07-30,2.22,2.41,2.89,2.67,3.0,2.32,-0.22
2022-07-31,2.22,2.41,2.89,2.67,3.0,2.32,-0.22
2022-08-01,2.22,2.56,2.9,2.6,2.92,2.33,-0.3
2022-08-02,2.22,2.56,3.06,2.75,3.0,2.33,-0.31
2022-08-03,2.2,2.52,3.1,2.73,2.96,2.33,-0.37
2022-08-04,2.19,2.5,3.03,2.68,2.97,2.33,-0.35
2022-08-05,2.21,2.58,3.24,2.83,3.06,2.33,-0.41
2022-08-06,2.21,2.58,3.24,2.83,3.06,2.33,-0.41
2022-08-07,2.21,2.58,3.24,2.83,3.06,2.33,-0.41
2022-08-08,2.23,2.65,3.21,2.77,3.0,2.33,-0.44
2022-08-09,2.23,2.67,3.28,2.8,3.01,2.33,-0.48
2022-08-10,2.24,2.65,3.23,2.78,3.04,2.33,-0.45
2022-08-11,2.24,2.62,3.23,2.87,3.15,2.33,-0.36
2022-08-12,2.23,2.63,3.25,2.84,3.12,2.33,-0.41
2022-08-13,2.23,2.63,3.25,2.84,3.12,2.33,-0.41
2022-08-14,2.23,2.63,3.25,2.84,3.12,2.33,-0.41
2022-08-15,2.27,2.72,3.2,2.79,3.1,2.33,-0.41
2022-08-16,2.26,2.7,3.25,2.82,3.11,2.33,-0.43
2022-08-17,2.22,2.68,3.28,2.89,3.15,2.33,-0.39
2022-08-18,2.23,2.71,3.22,2.88,3.14,2.33,-0.34
2022-08-19,2.23,2.74,3.25,2.98,3.22,2.33,-0.27
2022-08-20,2.23,2.74,3.25,2.98,3.22,2.33,-0.27
2022-08-21,2.23,2.74,3.25,2.98,3.22,2.33,-0.27
2022-08-22,2.27,2.82,3.32,3.03,3.24,2.33,-0.29
2022-08-23,2.28,2.8,3.29,3.05,3.26,2.33,-0.24
2022-08-24,2.29,2.82,3.36,3.11,3.32,2.33,-0.25
2022-08-25,2.42,2.88,3.35,3.03,3.25,2.33,-0.32
2022-08-26,2.39,2.89,3.37,3.04,3.21,2.33,-0.33
2022-08-27,2.39,2.89,3.37,3.04,3.21,2.33,-0.33
2022-08-28,2.39,2.89,3.37,3.04,3.21,2.33,-0.33
2022-08-29,2.45,2.97,3.42,3.12,3.25,2.33,-0.3
2022-08-30,2.43,2.97,3.46,3.11,3.23,2.33,-0.35
2022-08-31,2.4,2.96,3.45,3.15,3.27,2.33,-0.3
2022-09-01,2.53,2.97,3.51,3.26,3.37,2.33,-0.25
2022-09-02,2.49,2.94,3.4,3.2,3.35,2.33,-0.2
2022-09-03,2.49,2.94,3.4,3.2,3.35,2.33,-0.2
2022-09-04,2.49,2.94,3.4,3.2,3.35,2.33,-0.2
2022-09-05,2.49,2.94,3.4,3.2,3.35,2.33,-0.2
2022-09-06,2.44,3.04,3.5,3.33,3.49,2.33,-0.17
2022-09-07,2.3,3.07,3.45,3.27,3.42,2.33,-0.18
2022-09-08,2.57,3.06,3.48,3.29,3.45,2.33,-0.19
2022-09-09,2.57,3.08,3.56,3.33,3.47,2.33,-0.23
2022-09-10,2.57,3.08,3.56,3.33,3.47,2.33,-0.23
2022-09-11,2.57,3.08,3.56,3.33,3.47,2.33,-0.23
2022-09-12,2.62,3.17,3.58,3.37,3.53,2.33,-0.21
2022-09-13,2.55,3.28,3.75,3.42,3.51,2.33,-0.33
2022-09-14,2.54,3.24,3.78,3.41,3.47,2.33,-0.37
2022-09-15,2.76,3.22,3.87,3.45,3.48,2.33,-0.42
2022-09-16,2.68,3.2,3.85,3.45,3.52,2.33,-0.4
2022-09-17,2.68,3.2,3.85,3.45,3.52,2.33,-0.4
2022-09-18,2.68,3.2,3.85,3.45,3.52,2.33,-0.4
2022-09-19,2.62,3.37,3.95,3.49,3.52,2.33,-0.46
2022-09-20,2.57,3.35,3.96,3.57,3.59,2.33,-0.39
2022-09-21,2.59,3.31,4.02,3.51,3.5,2.33,-0.51
2022-09-22,2.73,3.29,4.11,3.7,3.65,3.08,-0.41
2022-09-23,2.67,3.24,4.2,3.69,3.61,3.08,-0.51
2022-09-24,2.67,3.24,4.2,3.69,3.61,3.08,-0.51
2022-09-25,2.67,3.24,4.2,3.69,3.61,3.08,-0.51
2022-09-26,2.73,3.39,4.27,3.88,3.72,3.08,-0.39
2022-09-27,2.71,3.35,4.3,3.97,3.87,3.08,-0.33
2022-09-28,2.63,3.4,4.07,3.72,3.7,3.08,-0.35
2022-09-29,2.78,3.36,4.16,3.76,3.71,3.08,-0.4
2022-09-30,2.79,3.33,4.22,3.83,3.79,3.08,-0.39
2022-10-01,2.79,3.33,4.22,3.83,3.79,3.08,-0.39
2022-10-02,2.79,3.33,4.22,3.83,3.79,3.08,-0.39
2022-10-03,2.87,3.46,4.12,3.67,3.73,3.08,-0.45
2022-10-04,2.91,3.45,4.1,3.62,3.7,3.08,-0.48
2022-10-05,2.89,3.46,4.15,3.76,3.78,3.08,-0.39
2022-10-06,3.05,3.46,4.23,3.83,3.81,3.08,-0.4
2022-10-07,3.03,3.45,4.3,3.89,3.86,3.08,-0.41
2022-10-08,3.03,3.45,4.3,3.89,3.86,3.08,-0.41
2022-10-09,3.03,3.45,4.3,3.89,3.86,3.08,-0.41
2022-10-10,3.03,3.45,4.3,3.89,3.86,3.08,-0.41
2022-10-11,3.07,3.67,4.3,3.93,3.92,3.08,-0.37
2022-10-12,3.07,3.7,4.28,3.91,3.9,3.08,-0.37
2022-10-13,3.35,3.79,4.47,3.97,3.97,3.08,-0.5
2022-10-14,3.3,3.81,4.48,4.0,3.99,3.08,-0.48
2022-10-15,3.3,3.81,4.48,4.0,3.99,3.08,-0.48
2022-10-16,3.3,3.81,4.48,4.0,3.99,3.08,-0.48
2022-10-17,3.3,3.97,4.45,4.02,4.04,3.08,-0.43
2022-10-18,3.25,4.04,4.43,4.01,4.04,3.08,-0.42
2022-10-19,3.31,4.07,4.55,4.14,4.15,3.08,-0.41
2022-10-20,3.58,4.09,4.62,4.24,4.24,3.08,-0.38
2022-10-21,3.55,4.09,4.49,4.21,4.33,3.08,-0.28
2022-10-22,3.55,4.09,4.49,4.21,4.33,3.08,-0.28
2022-10-23,3.55,4.09,4.49,4.21,4.33,3.08,-0.28
2022-10-24,3.57,4.16,4.5,4.25,4.4,3.08,-0.25
2022-10-25,3.56,4.14,4.42,4.1,4.26,3.08,-0.32
2022-10-26,3.54,4.11,4.39,4.04,4.19,3.08,-0.35
2022-10-27,3.76,4.13,4.3,3.96,4.12,3.08,-0.34
2022-10-28,3.75,4.18,4.41,4.02,4.15,3.08,-0.39
2022-10-29,3.75,4.18,4.41,4.02,4.15,3.08,-0.39
2022-10-30,3.75,4.18,4.41,4.02,4.15,3.08,-0.39
2022-10-31,3.73,4.22,4.51,4.1,4.22,3.08,-0.41
2022-11-01,3.72,4.23,4.54,4.07,4.14,3.08,-0.47
2022-11-02,3.7,4.22,4.61,4.1,4.15,3.08,-0.51
2022-11-03,3.75,4.25,4.71,4.14,4.18,3.83,-0.57
2022-11-04,3.73,4.21,4.66,4.17,4.27,3.83,-0.49
2022-11-05,3.73,4.21,4.66,4.17,4.27,3.83,-0.49
2022-11-06,3.73,4.21,4.66,4.17,4.27,3.83,-0.49
2022-11-07,3.78,4.29,4.72,4.22,4.34,3.83,-0.5
2022-11-08,3.66,4.28,4.67,4.14,4.28,3.83,-0.53
2022-11-09,3.65,4.29,4.61,4.12,4.31,3.83,-0.49
2022-11-10,3.71,4.28,4.34,3.82,4.03,3.83,-0.52
2022-11-11,3.71,4.28,4.34,3.82,4.03,3.83,-0.52
2022-11-12,3.71,4.28,4.34,3.82,4.03,3.83,-0.52
2022-11-13,3.71,4.28,4.34,3.82,4.03,3.83,-0.52
2022-11-14,3.72,4.34,4.4,3.88,4.07,3.83,-0.52
2022-11-15,3.77,4.31,4.37,3.8,3.98,3.83,-0.57
2022-11-16,3.81,4.32,4.35,3.67,3.85,3.83,-0.68
2022-11-17,3.93,4.32,4.43,3.77,3.89,3.83,-0.66
2022-11-18,3.93,4.34,4.51,3.82,3.92,3.83,-0.69
2022-11-19,3.93,4.34,4.51,3.82,3.92,3.83,-0.69
2022-11-20,3.93,4.34,4.51,3.82,3.92,3.83,-0.69
2022-11-21,3.97,4.41,4.48,3.83,3.91,3.83,-0.65
2022-11-22,3.97,4.4,4.47,3.76,3.83,3.83,-0.71
2022-11-23,4.12,4.4,4.46,3.71,3.74,3.83,-0.75
2022-11-24,4.12,4.4,4.46,3.71,3.74,3.83,-0.75
2022-11-25,4.16,4.41,4.42,3.68,3.74,3.83,-0.74
2022-11-26,4.16,4.41,4.42,3.68,3.74,3.83,-0.74
2022-11-27,4.16,4.41,4.42,3.68,3.74,3.83,-0.74
2022-11-28,4.11,4.41,4.46,3.69,3.74,3.83,-0.77
2022-11-29,4.08,4.38,4.48,3.75,3.81,3.83,-0.73
2022-11-30,4.07,4.37,4.38,3.68,3.8,3.83,-0.7
2022-12-01,4.04,4.33,4.25,3.53,3.64,3.83,-0.72
2022-12-02,3.91,4.34,4.28,3.51,3.56,3.83,-0.77
2022-12-03,3.91,4.34,4.28,3.51,3.56,3.83,-0.77
2022-12-04,3.91,4.34,4.28,3.51,3.56,3.83,-0.77
2022-12-05,3.93,4.36,4.41,3.6,3.62,3.83,-0.81
2022-12-06,3.87,4.37,4.34,3.51,3.52,3.83,-0.83
2022-12-07,3.79,4.29,4.26,3.42,3.42,3.83,-0.84
2022-12-08,3.75,4.28,4.31,3.48,3.44,3.83,-0.83
2022-12-09,3.81,4.31,4.33,3.57,3.56,3.83,-0.76
2022-12-10,3.81,4.31,4.33,3.57,3.56,3.83,-0.76
2022-12-11,3.81,4.31,4.33,3.57,3.56,3.83,-0.76
2022-12-12,3.86,4.38,4.39,3.61,3.57,3.83,-0.78
2022-12-13,3.89,4.35,4.22,3.51,3.53,3.83,-0.71
2022-12-14,3.91,4.33,4.23,3.49,3.52,3.83,-0.74
2022-12-15,3.95,4.34,4.23,3.44,3.48,4.33,-0.79
2022-12-16,3.94,4.31,4.17,3.48,3.53,4.33,-0.69
2022-12-17,3.94,4.31,4.17,3.48,3.53,4.33,-0.69
2022-12-18,3.94,4.31,4.17,3.48,3.53,4.33,-0.69
2022-12-19,3.95,4.37,4.25,3.57,3.62,4.33,-0.68
2022-12-20,3.89,4.35,4.25,3.69,3.74,4.33,-0.56
2022-12-21,3.9,4.33,4.21,3.68,3.74,4.33,-0.53
2022-12-22,3.8,4.35,4.24,3.67,3.73,4.33,-0.57
2022-12-23,3.8,4.34,4.31,3.75,3.82,4.33,-0.56
2022-12-24,3.8,4.34,4.31,3.75,3.82,4.33,-0.56
2022-12-25,3.8,4.34,4.31,3.75,3.82,4.33,-0.56
2022-12-26,3.8,4.34,4.31,3.75,3.82,4.33,-0.56
2022-12-27,3.87,4.46,4.32,3.84,3.93,4.33,-0.48
2022-12-28,3.86,4.46,4.31,3.88,3.98,4.33,-0.43
2022-12-29,4.04,4.45,4.34,3.83,3.92,4.33,-0.51
2022-12-30,4.12,4.42,4.41,3.88,3.97,4.33,-0.53
2022-12-31,4.12,4.42,4.41,3.88,3.97,4.33,-0.53
2023-01-01,4.12,4.42,4.41,3.88,3.97,4.33,-0.53
2023-01-02,4.12,4.42,4.41,3.88,3.97,4.33,-0.53
2023-01-03,4.17,4.53,4.4,3.79,3.88,4.33,-0.61
2023-01-04,4.2,4.55,4.36,3.69,3.81,4.33,-0.67
2023-01-05,4.3,4.66,4.45,3.71,3.78,4.33,-0.74
2023-01-06,4.32,4.67,4.24,3.55,3.67,4.33,-0.69
2023-01-07,4.32,4.67,4.24,3.55,3.67,4.33,-0.69
2023-01-08,4.32,4.67,4.24,3.55,3.67,4.33,-0.69
2023-01-09,4.37,4.7,4.19,3.53,3.66,4.33,-0.66
2023-01-10,4.41,4.73,4.24,3.61,3.74,4.33,-0.63
2023-01-11,4.42,4.72,4.2,3.54,3.67,4.33,-0.66
2023-01-12,4.57,4.66,4.12,3.43,3.56,4.33,-0.69
2023-01-13,4.58,4.67,4.22,3.49,3.61,4.33,-0.73
2023-01-14,4.58,4.67,4.22,3.49,3.61,4.33,-0.73
2023-01-15,4.58,4.67,4.22,3.49,3.61,4.33,-0.73
2023-01-16,4.58,4.67,4.22,3.49,3.61,4.33,-0.73
2023-01-17,4.6,4.71,4.18,3.53,3.64,4.33,-0.65
2023-01-18,4.59,4.69,4.06,3.37,3.54,4.33,-0.69
2023-01-19,4.69,4.71,4.09,3.39,3.57,4.33,-0.7
2023-01-20,4.69,4.72,4.14,3.48,3.66,4.33,-0.66
2023-01-21,4.69,4.72,4.14,3.48,3.66,4.33,-0.66
2023-01-22,4.69,4.72,4.14,3.48,3.66,4.33,-0.66
2023-01-23,4.69,4.73,4.21,3.52,3.69,4.33,-0.69
2023-01-24,4.7,4.72,4.12,3.46,3.62,4.33,-0.66
2023-01-25,4.67,4.72,4.11,3.46,3.62,4.33,-0.65
2023-01-26,4.61,4.71,4.17,3.49,3.62,4.33,-0.68
2023-01-27,4.61,4.73,4.19,3.52,3.64,4.33,-0.67
2023-01-28,4.61,4.73,4.19,3.52,3.64,4.33,-0.67
2023-01-29,4.61,4.73,4.19,3.52,3.64,4.33,-0.67
2023-01-30,4.6,4.72,4.25,3.55,3.66,4.33,-0.7
2023-01-31,4.58,4.7,4.21,3.52,3.65,4.33,-0.69
2023-02-01,4.59,4.66,4.09,3.39,3.55,4.33,-0.7
2023-02-02,4.62,4.66,4.09,3.4,3.55,4.58,-0.69
2023-02-03,4.61,4.7,4.3,3.53,3.63,4.58,-0.77
2023-02-04,4.61,4.7,4.3,3.53,3.63,4.58,-0.77
2023-02-05,4.61,4.7,4.3,3.53,3.63,4.58,-0.77
2023-02-06,4.61,4.71,4.44,3.63,3.67,4.58,-0.81
2023-02-07,4.62,4.71,4.47,3.67,3.72,4.58,-0.8
2023-02-08,4.64,4.72,4.45,3.63,3.7,4.58,-0.82
2023-02-09,4.66,4.77,4.48,3.67,3.75,4.57,-0.81
2023-02-10,4.66,4.79,4.5,3.74,3.83,4.58,-0.76
2023-02-11,4.66,4.79,4.5,3.74,3.83,4.58,-0.76
