market_id,week_ending,code,comm_long,comm_short,noncomm_long,noncomm_short,open_interest,change_in_comm_long,change_in_comm_short,traders_tot
W,2023-02-21,001602,140224,92672,92453,139941,359360,2795,-6670,341
W,2023-02-28,001602,136414,70285,92950,159712,341154,-3810,-22387,335
W,2023-03-07,001602,142659,71576,103980,177245,360791,6245,1291,342
W,2023-03-14,001602,139342,74288,109717,175031,374674,-3317,2712,344
W,2023-03-21,001602,133069,73744,105293,164496,370297,-6273,-544,336
W,2023-03-28,001602,132616,72292,101707,162252,373926,-453,-1452,351
W,2023-04-04,001602,129015,74151,99290,160089,375999,-3601,1859,356
W,2023-04-11,001602,134826,72508,109545,176227,391899,5811,-1643,348
W,2023-04-18,001602,143559,78316,105806,176342,378531,8733,5808,341
W,2023-04-25,001602,137977,62608,101941,185129,366390,-5582,-15708,346
W,2023-05-02,001602,141257,57887,109253,199456,373634,3280,-4721,353
W,2023-05-09,001602,140058,59435,107215,191990,367130,-1199,1548,353
W,2023-05-16,001602,138443,62645,110674,192086,372181,-1615,3210,353
W,2023-05-23,001602,141282,60696,112390,198709,379453,2839,-1949,356
W,2023-05-30,001602,154656,65809,107338,201334,395158,13374,5113,353
W,2023-06-06,001602,158400,73036,106834,197518,405201,3744,7227,347
W,2023-06-13,001602,149603,69027,104344,191171,382620,-8797,-4009,336
W,2023-06-20,001602,136416,72554,98146,164510,353865,-13187,3527,318
W,2023-06-27,001602,125549,74257,82026,129203,299609,-10867,1703,310
W,2023-07-03,001602,123400,72347,83554,129018,297933,-2149,-1910,314
W,2023-07-11,001602,121935,76429,82746,123157,297146,-1465,4082,314
W,2023-07-18,001602,119240,76205,85918,124621,303407,-2695,-224,316
W,2023-07-25,001602,121245,93844,90416,110971,311339,2005,17639,328
W,2023-08-01,001602,125442,93562,98329,124406,324589,4197,-282,329
W,2023-08-08,001602,127107,101529,105903,128697,343982,1665,7967,335
W,2023-08-15,001602,137515,103602,110356,142231,374839,10408,2073,353
W,2023-08-22,001602,135137,101359,111767,146558,385630,-2378,-2243,352
W,2023-08-29,001602,130515,80313,103135,153392,357990,-4622,-21046,352
W,2023-09-05,001602,130578,86418,109981,156391,376770,63,6105,370
W,2023-09-12,001602,133152,86631,114277,163896,391669,2574,213,373
W,2023-09-19,001602,132640,82174,121293,178230,403737,-512,-4457,379
W,2023-09-26,001602,139031,84030,120641,180655,415761,6391,1856,385
W,2023-10-03,001602,144907,86665,122733,184080,429333,5876,2635,376
W,2023-10-10,001602,146376,82559,118438,186132,426659,1469,-4106,370
W,2023-10-17,001602,152043,86502,118785,188028,431791,5667,3943,374
W,2023-10-24,001602,150412,93434,121807,181754,435685,-1631,6932,368
W,2023-10-31,001602,157363,88770,122955,192522,460210,6951,-4664,378
W,2023-11-07,001602,142156,81602,132952,192563,453312,-15207,-7168,371
W,2023-11-14,001602,140853,82054,128375,187413,436959,-1303,452,363
W,2023-11-21,001602,153562,77407,129115,206646,446260,12709,-4647,366
W,2023-11-28,001602,164692,66047,114707,211911,411837,11130,-11360,357
W,2023-12-05,001602,162290,89719,119965,187032,405309,-2402,23672,338
W,2023-12-12,001602,135276,86733,108383,148404,347460,-27014,-2986,319
W,2023-12-19,001602,136871,93632,100066,137059,351349,1595,6899,334
W,2023-12-26,001602,134541,96017,104226,135637,362050,-2330,2385,327
W,2024-01-02,001602,138351,97575,108299,141916,366307,3810,1558,345
W,2024-01-09,001602,138560,96128,107680,141070,373687,209,-1447,342
W,2024-01-16,001602,153035,98971,109221,155832,400325,14475,2843,355
W,2024-01-23,001602,150290,100961,109590,152372,409879,-2745,1990,355
W,2024-01-30,001602,149787,105947,118028,154483,409982,-503,4986,350
W,2024-02-06,001602,152547,109373,121345,159629,419546,2760,3426,360
W,2024-02-13,001602,143969,110209,124909,153916,396009,-8578,836,354
W,2024-02-20,001602,145807,96201,124169,168808,396470,1838,-14008,346
W,2024-02-27,001602,137340,96584,123166,160147,373389,-8467,383,329
W,2024-03-05,001602,144749,97577,129723,174511,401311,7409,993,359
W,2024-03-12,001602,143984,88204,120577,174346,396389,-765,-9373,331
W,2024-03-19,001602,146951,89056,119628,175688,407696,2967,852,330
W,2024-03-26,001602,148965,87281,118733,180455,410277,2014,-1775,335
W,2024-04-02,001602,147382,87627,119394,179651,416265,-1583,346,327
W,2024-04-09,001602,137049,83925,119333,171730,398356,-10333,-3702,321
W,2024-04-16,001602,141027,79441,118774,181671,391304,3978,-4484,332
W,2024-04-23,001602,135439,90200,123697,167088,375644,-5588,10759,332
W,2024-04-30,001602,132764,100202,120889,145345,362572,-2675,10002,323
W,2024-05-07,001602,135193,108188,122686,140471,369477,2429,7986,330
W,2024-05-14,001602,141475,127316,132484,137899,394780,6282,19128,334
W,2024-05-21,001602,140383,120650,130514,143036,405252,-1092,-6666,350
W,2024-05-28,001602,154247,133039,127585,141978,427563,13864,12389,359
W,2024-06-04,001602,163904,138359,121898,140019,434569,9657,5320,366
W,2024-06-11,001602,152969,124296,111810,136836,395778,-10935,-14063,359
W,2024-06-18,001602,162386,130263,117489,144059,401736,9417,5967,355
W,2024-06-25,001602,164798,118241,119255,163787,401751,2412,-12022,363
W,2024-07-02,001602,156262,112330,130176,168866,402777,-8536,-5911,375
W,2024-07-09,001602,158097,118232,131162,165948,411906,1835,5902,381
W,2024-07-16,001602,162861,120546,127750,163817,413885,4764,2314,379
W,2024-07-23,001602,160205,119369,130610,165225,421227,-2656,-1177,380
W,2024-07-30,001602,173070,124477,128652,171910,432863,12865,5108,398
W,2024-08-06,001602,167818,120871,122142,162527,431547,-5252,-3606,393
W,2024-08-13,001602,147937,104420,125365,164270,401604,-19881,-16451,391
W,2024-08-20,001602,140441,109081,134387,160093,414351,-7496,4661,386
W,2024-08-27,001602,138475,102561,139525,172206,393876,-1966,-6520,365
W,2024-09-03,001602,134830,101431,134551,162293,380526,-3645,-1130,365
W,2024-09-10,001602,129884,105604,126513,142816,360092,-4946,4173,354
W,2024-09-17,001602,124609,104230,124164,138353,351043,-5275,-1374,353
W,2024-09-24,001602,128935,111781,121819,133909,361387,4326,7551,351
W,2024-10-01,001602,133104,121190,122327,128459,378936,4169,9409,360
W,2024-10-08,001602,139482,119738,111760,125258,394347,6378,-1452,362
W,2024-10-15,001602,146209,127776,108406,122120,398544,6727,8038,358
W,2024-10-22,001602,154918,132455,111145,128227,410803,8709,4679,364
W,2024-10-29,001602,161596,129996,106934,129825,415888,6678,-2459,358
W,2024-11-05,001602,168876,138762,104711,127252,443288,7280,8766,366
W,2024-11-12,001602,176335,129226,105967,144496,446947,7459,-9536,370
W,2024-11-19,001602,173884,120161,116397,162436,448073,-2451,-9065,366
W,2024-11-26,001602,154808,96375,119626,171818,413395,-19076,-23786,356
W,2024-12-03,001602,162383,96048,125216,186753,423678,7575,-327,369
W,2024-12-10,001602,165145,100863,126404,185694,425812,2762,4815,376
W,2024-12-17,001602,173934,92989,126968,206308,444238,8789,-7874,380
W,2024-12-24,001602,174426,89468,132043,219309,460438,492,-3521,380
W,2024-12-31,001602,164227,89594,136258,212722,460417,-10199,126,372
ZB,2022-01-04,020601,858118,830857,144496,194046,1210353,7547,-30368,183
ZB,2022-01-11,020601,873843,804171,147857,212895,1214729,15725,-26686,189
ZB,2022-01-18,020601,891364,831327,133654,181150,1219356,17521,27156,192
ZB,2022-01-25,020601,897501,823220,104960,169055,1193450,6137,-8107,178
ZB,2022-02-01,020601,890253,832756,116194,152742,1195554,-7248,9536,183
ZB,2022-02-08,020601,891085,837724,111888,144913,1186568,832,4968,185
ZB,2022-02-15,020601,902892,859982,133138,157983,1239190,11807,22258,186
ZB,2022-02-22,020601,891876,848607,130266,145004,1223515,-11016,-11375,180
ZB,2022-03-01,020601,810886,782067,120945,125474,1113867,-80990,-66540,180
ZB,2022-03-08,020601,797310,825917,132656,85288,1114679,-13576,43850,172
ZB,2022-03-15,020601,805967,835719,125767,81529,1118301,8657,9802,177
ZB,2022-03-22,020601,819658,825052,109965,77414,1128229,13691,-10667,179
ZB,2022-03-29,020601,810834,813957,100986,84985,1109506,-8824,-11095,176
ZB,2022-04-05,020601,821894,813314,93255,92052,1121354,11060,-643,175
ZB,2022-04-12,020601,822662,810231,99323,104486,1114496,768,-3083,182
ZB,2022-04-19,020601,830158,808639,106959,118197,1125617,7496,-1592,184
ZB,2022-04-26,020601,842990,844701,123625,103526,1148457,12832,36062,179
ZB,2022-05-03,020601,864328,859260,130124,116613,1187151,21338,14559,187
ZB,2022-05-10,020601,870932,875923,131916,116463,1207560,6604,16663,188
ZB,2022-05-17,020601,902140,916715,146002,113995,1244823,31208,40792,189
ZB,2022-05-24,020601,922729,933953,141452,112950,1267244,20589,17238,169
ZB,2022-05-31,020601,920309,918682,120014,100253,1212023,-2420,-15271,174
ZB,2022-06-07,020601,892073,897706,112838,107875,1193131,-28236,-20976,175
ZB,2022-06-14,020601,912867,868997,102957,132357,1188806,20794,-28709,184
ZB,2022-06-21,020601,907963,870042,99282,118604,1177791,-4904,1045,181
ZB,2022-06-28,020601,931822,894799,80552,118805,1182840,23859,24757,176
ZB,2022-07-05,020601,924975,902947,96356,124029,1192980,-6847,8148,181
ZB,2022-07-12,020601,907260,898956,97335,120553,1174643,-17715,-3991,183
ZB,2022-07-19,020601,920782,897778,90183,132285,1182312,13522,-1178,181
ZB,2022-07-26,020601,922508,893612,83344,129989,1183499,1726,-4166,174
ZB,2022-08-02,020601,915066,871743,83261,139314,1172815,-7442,-21869,175
ZB,2022-08-09,020601,896500,873096,87700,135286,1160709,-18566,1353,180
ZB,2022-08-16,020601,896481,875274,88791,136116,1167915,-19,2178,179
ZB,2022-08-23,020601,893201,871063,93696,144827,1202323,-3280,-4211,168
ZB,2022-08-30,020601,903487,862698,78532,147366,1233302,10286,-8365,171
ZB,2022-09-06,020601,920966,856792,72558,157775,1209340,17479,-5906,179
ZB,2022-09-13,020601,937965,871437,73918,168889,1225024,16999,14645,183
ZB,2022-09-20,020601,952947,873989,76399,175938,1235652,14982,2552,182
ZB,2022-09-27,020601,950661,882393,71317,167869,1213680,-2286,8404,186
ZB,2022-10-04,020601,962935,877645,73897,177420,1207982,12274,-4748,189
ZB,2022-10-11,020601,951230,895073,81465,165257,1211229,-11705,17428,189
ZB,2022-10-18,020601,951261,898113,78416,164755,1219645,31,3040,189
ZB,2022-10-25,020601,954865,906961,84406,160965,1223914,3604,8848,196
ZB,2022-11-01,020601,945230,880324,67408,162713,1193687,-9635,-26637,193
ZB,2022-11-08,020601,948677,890421,68339,159064,1207905,3447,10097,197
ZB,2022-11-15,020601,951931,873186,57233,154914,1199687,3254,-17235,191
ZB,2022-11-22,020601,949092,903627,60382,150866,1232357,-2839,30441,188
ZB,2022-11-29,020601,943291,876440,47371,151288,1197681,-5801,-27187,179
ZB,2022-12-06,020601,930571,839871,55349,170710,1170663,-12720,-36569,184
ZB,2022-12-13,020601,938513,862247,60004,176742,1185521,7942,22376,188
ZB,2022-12-20,020601,946669,840027,69607,210944,1198678,8156,-22220,191
ZB,2022-12-27,020601,951245,836451,64270,215334,1198737,4576,-3576,190
ZB,2023-01-03,020601,962504,819828,54314,223572,1198425,11259,-16623,186
ZB,2023-01-10,020601,935742,806008,66962,224347,1184966,-26762,-13820,190
ZB,2023-01-17,020601,994046,823114,51842,244235,1222141,58304,17106,189
ZB,2023-01-24,020601,1000159,844449,51463,247279,1235758,6113,21335,188
ZB,2023-01-31,020601,984869,812034,58575,257651,1226430,-15290,-32415,186
ZB,2023-02-07,020601,957741,812651,63902,244905,1206862,-27128,617,183
ZB,2023-02-14,020601,972699,807607,71704,256924,1232205,14958,-5044,189
ZB,2023-02-21,020601,971509,846224,86475,241291,1307317,-1190,38617,187
ZB,2023-02-28,020601,953983,796573,67683,244417,1211107,-17526,-49651,185
ZB,2023-03-07,020601,961539,803559,72611,245798,1220465,7556,6986,191
ZB,2023-03-14,020601,961460,850302,69002,218994,1209123,-79,46743,192
ZB,2023-03-21,020601,959632,916015,102678,202091,1235097,-1828,65713,199
ZB,2023-03-28,020601,920469,898783,105219,196618,1201699,-39163,-17232,190
ZB,2023-04-04,020601,944657,862376,78208,207854,1193583,24188,-36407,188
ZB,2023-04-11,020601,932461,862953,69855,202439,1179823,-12196,577,191
ZB,2023-04-18,020601,936757,890522,69031,185959,1185802,4296,27569,190
ZB,2023-04-25,020601,929608,902910,81222,178590,1193358,-7149,12388,188
ZB,2023-05-02,020601,919576,898370,76785,166199,1186143,-10032,-4540,182
ZB,2023-05-09,020601,913035,910680,76938,150067,1189414,-6541,12310,185
ZB,2023-05-16,020601,941115,941430,91193,152774,1236267,28080,30750,188
ZB,2023-05-23,020601,966329,962633,112271,155507,1299274,25214,21203,187
ZB,2023-05-30,020601,938620,926341,108088,168001,1280460,-27709,-36292,173
ZB,2023-06-06,020601,943943,902081,102025,184951,1249240,5323,-24260,178
ZB,2023-06-13,020601,953407,892829,90773,190520,1236784,9464,-9252,177
ZB,2023-06-20,020601,952842,886349,89659,191960,1233359,-565,-6480,180
ZB,2023-06-27,020601,965850,892851,78629,193877,1229154,13008,6502,180
ZB,2023-07-03,020601,985219,878477,70648,210577,1242918,19369,-14374,179
ZB,2023-07-11,020601,981658,879980,78154,209138,1251592,-3561,1503,189
ZB,2023-07-18,020601,978891,875992,79100,222394,1248006,-2767,-3988,187
ZB,2023-07-25,020601,976934,881695,80250,226094,1254582,-1957,5703,180
ZB,2023-08-01,020601,1011547,858972,83667,270343,1293818,34613,-22723,194
ZB,2023-08-08,020601,1024818,869702,77132,276687,1333067,13271,10730,198
ZB,2023-08-15,020601,1040666,902963,94337,271071,1370326,15848,33261,194
ZB,2023-08-22,020601,1046601,909082,108250,287711,1431389,5935,6119,206
ZB,2023-08-29,020601,1026706,873485,86430,277030,1339364,-19895,-35597,197
ZB,2023-09-05,020601,1053899,901482,83153,281445,1343057,27193,27997,209
ZB,2023-09-12,020601,1056184,903521,79656,272343,1339675,2285,2039,208
ZB,2023-09-19,020601,1093591,936479,74323,275430,1363478,37407,32958,214
ZB,2023-09-26,020601,1113332,944314,74134,306945,1405064,19741,7835,214
ZB,2023-10-03,020601,1130603,920300,79998,319644,1409347,17271,-24014,222
ZB,2023-10-10,020601,1107587,936195,81838,288284,1390870,-23016,15895,222
ZB,2023-10-17,020601,1095692,956306,77890,260346,1386678,-11895,20111,226
ZB,2023-10-24,020601,1051787,959664,93736,229974,1366758,-43905,3358,226
ZB,2023-10-31,020601,1049386,948149,100784,256165,1377938,-2401,-11515,217
ZB,2023-11-07,020601,1033523,957516,108100,238898,1362012,-15863,9367,219
ZB,2023-11-14,020601,1019283,954529,109797,238536,1354137,-14240,-2987,208
ZB,2023-11-21,020601,1004995,953746,119860,219843,1382150,-14288,-783,208
ZB,2023-11-28,020601,980494,928921,107866,210042,1308135,-24501,-24825,195
ZB,2023-12-05,020601,989196,906344,111684,241763,1299431,8702,-22577,206
ZB,2023-12-12,020601,996728,896153,121982,258241,1308164,7532,-10191,202
ZB,2023-12-19,020601,1016546,917492,141617,279623,1362215,19818,21339,206
ZB,2023-12-26,020601,1026432,931942,155392,298935,1379332,9886,14450,198
ZB,2024-01-02,020601,1056154,968733,172932,313557,1427734,29722,36791,203
ZB,2024-01-09,020601,1068735,972584,178714,334466,1452040,12581,3851,209
ZB,2024-01-16,020601,1056607,986461,181558,309310,1442368,-12128,13877,211
ZB,2024-01-23,020601,1054016,983760,176767,305778,1443490,-2591,-2701,207
ZB,2024-01-30,020601,1031332,954706,174607,312109,1426560,-22684,-29054,201
ZB,2024-02-06,020601,1038622,954646,172188,314974,1433426,7290,-60,200
ZB,2024-02-13,020601,1029694,970631,185581,298952,1434869,-8928,15985,208
ZB,2024-02-20,020601,1008905,965006,185825,280619,1417135,-20789,-5625,205
ZB,2024-02-27,020601,1015447,1048829,237978,252016,1534097,6542,83823,205
ZB,2024-03-05,020601,1004408,1005231,230445,288481,1492384,-11039,-43598,208
ZB,2024-03-12,020601,1043932,1045249,231115,285648,1498123,39524,40018,212
ZB,2024-03-19,020601,1034162,1054133,242086,264540,1491051,-9770,8884,211
ZB,2024-03-26,020601,1045123,1081866,235484,256069,1510518,10961,27733,205
ZB,2024-04-02,020601,1065632,1050725,235043,290733,1526420,20509,-31141,215
ZB,2024-04-09,020601,1092218,1047403,228657,303847,1527150,26586,-3322,220
ZB,2024-04-16,020601,1077192,1101786,257665,273429,1546276,-15026,54383,224
ZB,2024-04-23,020601,1086997,1101332,252737,273908,1549779,9805,-454,221
ZB,2024-04-30,020601,1105551,1110158,258380,281494,1573888,18554,8826,215
ZB,2024-05-07,020601,1116846,1131736,267918,292587,1604531,11295,21578,218
ZB,2024-05-14,020601,1116694,1162998,271919,267632,1630082,-152,31262,221
ZB,2024-05-21,020601,1125981,1185137,279564,265388,1760039,9287,22139,220
ZB,2024-05-28,020601,1131701,1210499,278502,234666,1695196,5720,25362,212
ZB,2024-06-04,020601,1126050,1162309,288078,303568,1643723,-5651,-48190,216
ZB,2024-06-11,020601,1130362,1169799,285394,297305,1635945,4312,7490,221
ZB,2024-06-18,020601,1134429,1165234,301229,334566,1656407,4067,-4565,223
ZB,2024-06-25,020601,1136639,1159105,282898,333896,1646057,2210,-6129,219
ZB,2024-07-02,020601,1147950,1180650,318156,339762,1686638,11311,21545,225
ZB,2024-07-09,020601,1138051,1170440,304975,339396,1672882,-9899,-10210,222
ZB,2024-07-16,020601,1153768,1179234,307574,354724,1698808,15717,8794,231
ZB,2024-07-23,020601,1139587,1159190,301464,365623,1687887,-14181,-20044,228
ZB,2024-07-30,020601,1133218,1178380,325275,371194,1698988,-6369,19190,227
ZB,2024-08-06,020601,1169182,1205354,339271,397126,1764559,35964,26974,224
ZB,2024-08-13,020601,1110611,1184314,347997,374327,1735131,-58571,-21040,222
ZB,2024-08-20,020601,1123590,1185935,349758,383253,1781757,12979,1621,225
ZB,2024-08-27,020601,1132220,1215091,347170,361404,1782638,8630,29156,220
ZB,2024-09-03,020601,1092273,1177805,350527,383571,1732923,-39947,-37286,220
ZB,2024-09-10,020601,1124907,1166217,353380,417610,1728586,32634,-11588,227
ZB,2024-09-17,020601,1142280,1145222,358317,468028,1757650,17373,-20995,222
ZB,2024-09-24,020601,1143670,1103824,353820,506402,1755961,1390,-41398,217
ZB,2024-10-01,020601,1131144,1143253,358613,455191,1752653,-12526,39429,215
ZB,2024-10-08,020601,1148669,1174055,362540,438715,1764064,17525,30802,222
ZB,2024-10-15,020601,1148257,1178330,388158,448336,1782171,-412,4275,226
ZB,2024-10-22,020601,1131940,1150446,390276,464113,1770150,-16317,-27884,235
ZB,2024-10-29,020601,1159696,1192775,417193,472010,1827927,27756,42329,238
ZB,2024-11-05,020601,1182686,1219249,427232,464983,1878905,22990,26474,237
ZB,2024-11-12,020601,1230934,1247017,425158,466926,1933281,48248,27768,239
ZB,2024-11-19,020601,1226901,1262994,430752,466397,2060744,-4033,15977,238
ZB,2024-11-26,020601,1175204,1200814,420522,467936,1858990,-51697,-62180,225
ZB,2024-12-03,020601,1217310,1228443,408017,466792,1857562,42106,27629,230
ZB,2024-12-10,020601,1221804,1253293,410909,450402,1862376,4494,24850,229
ZB,2024-12-17,020601,1224408,1258605,407771,454074,1862228,2604,5312,237
ZB,2024-12-24,020601,1245258,1272639,418272,444614,1879994,20850,14034,233
ZB,2024-12-31,020601,1255062,1274692,433673,468538,1914824,9804,2053,237
ZF,2022-01-04,044601,3082881,2421248,255298,658173,3702047,76790,-41301,352
ZF,2022-01-11,044601,3129134,2568936,314572,614229,3830246,46253,147688,373
ZF,2022-01-18,044601,3107310,2628122,352444,569618,3826115,-21824,59186,368
ZF,2022-01-25,044601,3162224,2760817,429836,570293,3979852,54914,132695,362
ZF,2022-02-01,044601,3168640,2761762,474899,595423,4019069,6416,945,355
ZF,2022-02-08,044601,3164451,2793338,454870,587249,4020579,-4189,31576,358
ZF,2022-02-15,044601,3244990,2826100,436662,628077,4084291,80539,32762,353
ZF,2022-02-22,044601,3360252,2876877,314612,661848,4295789,115262,50777,338
ZF,2022-03-01,044601,3163442,2457006,275611,749650,3807232,-196810,-419871,332
ZF,2022-03-08,044601,3194985,2483496,308793,760934,3845499,31543,26490,334
ZF,2022-03-15,044601,3125740,2535642,335536,682838,3796317,-69245,52146,342
ZF,2022-03-22,044601,3081019,2536636,342471,638809,3774450,-44721,994,351
ZF,2022-03-29,044601,3101800,2502936,309236,670626,3756307,20781,-33700,343
ZF,2022-04-05,044601,3076894,2523565,355925,693974,3793072,-24906,20629,355
ZF,2022-04-12,044601,3159743,2616231,356160,690919,3862248,82849,92666,359
ZF,2022-04-19,044601,3110695,2612719,356481,645351,3814466,-49048,-3512,363
ZF,2022-04-26,044601,3159875,2678670,299963,574112,3795224,49180,65951,346
ZF,2022-05-03,044601,3178614,2668894,293082,612018,3818836,18739,-9776,348
ZF,2022-05-10,044601,3167247,2664864,291527,617201,3813677,-11367,-4030,349
ZF,2022-05-17,044601,3074092,2656463,298615,558839,3791540,-93155,-8401,350
ZF,2022-05-24,044601,3093412,2801364,405475,526002,4011412,19320,144901,333
ZF,2022-05-31,044601,3096723,2729368,348119,565907,3804715,3311,-71996,326
ZF,2022-06-07,044601,3061190,2651727,359715,582262,3784732,-35533,-77641,325
ZF,2022-06-14,044601,3141449,2768768,374601,565672,3889422,80259,117041,336
ZF,2022-06-21,044601,3119594,2830101,373807,477898,3854228,-21855,61333,334
ZF,2022-06-28,044601,3293540,2920109,330759,533423,3962280,173946,90008,322
ZF,2022-07-05,044601,3368874,2963921,280011,534464,4013995,75334,43812,324
ZF,2022-07-12,044601,3340256,2921522,274551,565674,3968034,-28618,-42399,324
ZF,2022-07-19,044601,3302273,2901343,284416,542431,3916097,-37983,-20179,331
ZF,2022-07-26,044601,3348396,2898527,314696,629869,3988929,46123,-2816,330
ZF,2022-08-02,044601,3232238,2801582,327896,663841,3935263,-116158,-96945,331
ZF,2022-08-09,044601,3249286,2768020,298631,649634,3901253,17048,-33562,340
ZF,2022-08-16,044601,3402691,2781223,265741,733116,4066730,153405,13203,337
ZF,2022-08-23,044601,3404183,2767870,286071,789596,4125880,1492,-13353,344
ZF,2022-08-30,044601,3395892,2701511,227425,792881,4037085,-8291,-66359,328
ZF,2022-09-06,044601,3375543,2716194,264384,770275,4009309,-20349,14683,325
ZF,2022-09-13,044601,3365483,2688534,276668,798127,3982527,-10060,-27660,329
ZF,2022-09-20,044601,3366448,2726720,266452,760256,3974321,965,38186,339
ZF,2022-09-27,044601,3365684,2798196,286492,728458,3999390,-764,71476,345
ZF,2022-10-04,044601,3425691,2800518,234418,717450,3995725,60007,2322,337
ZF,2022-10-11,044601,3456189,2854504,243772,727692,4040583,30498,53986,340
ZF,2022-10-18,044601,3434617,2847778,219782,707359,4000027,-21572,-6726,350
ZF,2022-10-25,044601,3479211,2933054,239313,701058,4087748,44594,85276,349
ZF,2022-11-01,044601,3559701,2929804,213179,750166,4140760,80490,-3250,345
ZF,2022-11-08,044601,3588425,2976079,305068,804523,4281320,28724,46275,357
ZF,2022-11-15,044601,3632210,3000003,309373,856991,4333912,43785,23924,349
ZF,2022-11-22,044601,3543063,2942502,334470,858124,4326518,-89147,-57501,341
ZF,2022-11-29,044601,3544108,2925586,316986,846335,4303419,1045,-16916,335
ZF,2022-12-06,044601,3537413,2767189,229001,887607,4130322,-6695,-158397,334
ZF,2022-12-13,044601,3519766,2745744,241345,932882,4114021,-17647,-21445,335
ZF,2022-12-20,044601,3538409,2820469,240592,903186,4144602,18643,74725,339
ZF,2022-12-27,044601,3531662,2807433,239019,894547,4134572,-6747,-13036,328
ZF,2023-01-03,044601,3553482,2844424,290221,943140,4213262,21820,36991,342
ZF,2023-01-10,044601,3471933,2814289,235968,859119,4095328,-81549,-30135,351
ZF,2023-01-17,044601,3538627,2849054,220650,901305,4159392,66694,34765,360
ZF,2023-01-24,044601,3489305,2855485,259978,898715,4162628,-49322,6431,352
ZF,2023-01-31,044601,3538717,2815772,224985,957941,4177919,49412,-39713,354
ZF,2023-02-07,044601,3530214,2891551,296996,965538,4241276,-8503,75779,365
ZF,2023-02-14,044601,3494067,2877467,341404,930795,4292464,-36147,-14084,369
ZF,2023-02-21,044601,3534403,2903022,331329,930578,4387851,40336,25555,361
ZF,2023-02-28,044601,3467262,2760946,295800,948677,4182168,-67141,-142076,363
ZF,2023-03-07,044601,3525761,2792905,312910,968790,4232280,58499,31959,370
ZF,2023-03-14,044601,3532646,2947703,423700,980912,4350652,6885,154798,360
ZF,2023-03-21,044601,3586593,2960148,389000,1020568,4350302,53947,12445,363
ZF,2023-03-28,044601,3611307,2983129,343241,1025596,4378900,24714,22981,348
ZF,2023-04-04,044601,3791191,3036221,276432,1057671,4493575,179884,53092,360
ZF,2023-04-11,044601,3708958,2986256,312076,1074057,4446566,-82233,-49965,353
ZF,2023-04-18,044601,3775123,3058490,270063,1024565,4472642,66165,72234,362
ZF,2023-04-25,044601,3846432,3009223,307640,1176928,4576091,71309,-49267,359
ZF,2023-05-02,044601,3971947,3090597,349381,1259611,4760542,125515,81374,366
ZF,2023-05-09,044601,4146935,3274633,477767,1388409,5086319,174988,184036,367
ZF,2023-05-16,044601,4177142,3304427,435965,1359878,5100803,30207,29794,372
ZF,2023-05-23,044601,4186028,3303421,423353,1357422,5105531,8886,-1006,367
ZF,2023-05-30,044601,4064536,3142076,338249,1322086,4871724,-121492,-161345,363
ZF,2023-06-06,044601,4085049,3068398,326795,1353854,4850014,20513,-73678,372
ZF,2023-06-13,044601,4157791,3135858,353226,1388622,4917172,72742,67460,384
ZF,2023-06-20,044601,4129490,3198319,394457,1353283,4948670,-28301,62461,389
ZF,2023-06-27,044601,4235733,3261074,363591,1362079,5022642,106243,62755,387
ZF,2023-07-03,044601,4297985,3271298,348230,1378044,5080610,62252,10224,383
ZF,2023-07-11,044601,4410220,3412276,425779,1481863,5257885,112235,140978,401
ZF,2023-07-18,044601,4540528,3441514,355966,1501455,5333980,130308,29238,390
ZF,2023-07-25,044601,4568106,3475016,352562,1490413,5348725,27578,33502,384
ZF,2023-08-01,044601,4751696,3542077,358846,1615892,5557476,183590,67061,384
ZF,2023-08-08,044601,4816393,3630517,442034,1672341,5711857,64697,88440,402
ZF,2023-08-15,044601,4804142,3693947,453025,1644320,5768718,-12251,63430,406
ZF,2023-08-22,044601,4735830,3749493,512994,1556576,5810640,-68312,55546,406
ZF,2023-08-29,044601,4468271,3581433,389313,1393936,5381737,-267559,-168060,398
ZF,2023-09-05,044601,4525006,3555593,424157,1480425,5415832,56735,-25840,398
ZF,2023-09-12,044601,4464077,3509633,465279,1496309,5391830,-60929,-45960,395
ZF,2023-09-19,044601,4538043,3596848,509220,1516166,5511115,73966,87215,402
ZF,2023-09-26,044601,4610560,3645955,492741,1518523,5579726,72517,49107,400
ZF,2023-10-03,044601,4657206,3629962,505566,1599038,5630744,46646,-15993,403
ZF,2023-10-10,044601,4748243,3717346,538157,1640506,5746430,91037,87384,401
ZF,2023-10-17,044601,4763122,3698504,481875,1612962,5702366,14879,-18842,402
ZF,2023-10-24,044601,4567066,3620265,524737,1533640,5571039,-196056,-78239,401
ZF,2023-10-31,044601,4790920,3679979,469045,1660634,5746137,223854,59714,404
ZF,2023-11-07,044601,5052590,3718168,433571,1856955,6019834,261670,38189,391
ZF,2023-11-14,044601,5057978,3766695,448867,1865107,6084468,5388,48527,398
ZF,2023-11-21,044601,5059026,3741750,468516,1937149,6172960,1048,-24945,400
ZF,2023-11-28,044601,4994986,3744105,458979,1857479,6081130,-64040,2355,394
ZF,2023-12-05,044601,4864463,3571884,413024,1842451,5775249,-130523,-172221,378
ZF,2023-12-12,044601,4790468,3583597,460211,1800331,5737034,-73995,11713,384
